tier,family,sl_atr,rr,signals,rule,train_n,train_per_year,train_win,train_avg_r,train_pf,train_bars,train_unres,train_risk_pct,train_pct_per_trade,train_ann_est,valid_n,valid_per_year,valid_win,valid_avg_r,valid_pf,valid_bars,valid_unres,valid_risk_pct,valid_pct_per_trade,valid_ann_est
all,breakout,2.0,4.0,5086,"{""family"": ""breakout"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": false, ""strong_close"": false}",2293,327.3152131403989,0.28870475359790665,0.31899639188233414,1.3910850348092587,20.0,0.0,0.03940115530387779,0.007321679950913536,0.09225316738151054,1429,357.00547570157426,0.22813156053184044,-0.0007284880787495283,0.9991965476300391,14.0,0.0,0.05249838126020035,-0.00010439104693941604,-0.0018790388449094887
all,breakout,2.0,6.0,5086,"{""family"": ""breakout"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": false, ""strong_close"": false}",2293,327.3152131403989,0.25076319232446576,0.6266246705819776,1.7286465904598345,21.0,0.0,0.03940115530387779,0.017571451617277793,0.21085741940733352,1429,357.00547570157426,0.1861441567529741,0.15685363482822293,1.163947243619942,14.0,0.0,0.05249838126020035,0.009266681519178465,0.1668002673452124
all,breakout,3.0,0.5,5086,"{""family"": ""breakout"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": false, ""strong_close"": false}",2293,327.3152131403989,0.7017008286088094,-0.0014608223325598484,0.9954924836730253,8.0,0.0,0.05910173295581683,-0.0007510004458240327,-0.02365651404345703,1429,357.00547570157426,0.655703289013296,-0.0732708905348013,0.8104216136270931,7.0,0.0,0.07874757189030043,-0.0076895315421622226,-0.27682313551784
all,breakout,3.0,1.0,5086,"{""family"": ""breakout"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": false, ""strong_close"": false}",2293,327.3152131403989,0.5547317924116878,0.048372402068070024,1.1000135056293963,15.0,0.0,0.05910173295581683,0.0009908468055428142,0.01664622633311928,1429,357.00547570157426,0.5192442267319805,-0.029052378269107792,0.9459450911643922,13.0,0.0,0.07874757189030043,-0.003988754522154858,-0.07732047227561725
all,breakout,3.0,2.0,5086,"{""family"": ""breakout"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": false, ""strong_close"": false}",2293,327.3152131403989,0.43523767989533363,0.22396255024864387,1.3571690350083727,24.0,0.0,0.05910173295581683,0.007077806657998339,0.07431696990898255,1429,357.00547570157426,0.37578726382085376,0.054214568193038846,1.0784693716910392,19.0,0.0,0.07874757189030043,0.004563148214120498,0.0605217552609666
all,breakout,3.0,3.0,5086,"{""family"": ""breakout"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": false, ""strong_close"": false}",2293,327.3152131403989,0.3645878761447885,0.3670998033101767,1.5172968296755904,32.0,0.0,0.05910173295581683,0.012948643646260902,0.1019705687143046,1429,357.00547570157426,0.3170048985304409,0.1893951605123455,1.2505202184067419,23.0,0.0,0.07874757189030043,0.016870967710389585,0.1848471244790511
all,breakout,3.0,4.0,5086,"{""family"": ""breakout"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": false, ""strong_close"": false}",2293,327.3152131403989,0.3379851722634104,0.5968228554825582,1.8073448059961195,36.0,0.0,0.05910173295581683,0.024900690984851138,0.17430483689395798,1429,357.00547570157426,0.27991602519244224,0.3144968817797947,1.3924077710128675,24.0,0.0,0.07874757189030043,0.02722175703103507,0.2858284488258682
all,breakout,3.0,6.0,5086,"{""family"": ""breakout"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": false, ""strong_close"": false}",2293,327.3152131403989,0.311818578281727,1.0887019799469024,2.417712947333997,40.0,0.0,0.05910173295581683,0.04999188150015168,0.3149488534509556,1426,356.25598904859686,0.15007012622720897,-0.07574054808286658,0.922226652514784,24.0,0.0,0.07868069539217473,0.00983992105844688,0.10331917111369225
all,breakout,1.0,0.5,423,"{""family"": ""breakout"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 1.3, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": false, ""strong_close"": false}",197,28.120844739929606,0.5888324873096447,-0.31940413175592913,0.40901636265123914,2.0,0.0,0.02136414108145166,-0.005078486994065596,-0.639889361252265,99,24.73305954825462,0.5959595959595959,-0.2110090124659067,0.5590691166013169,1.0,0.0,0.02786700470861372,-0.005829923539762263,-1.4691407320200904
all,breakout,1.0,1.0,423,"{""family"": ""breakout"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 1.3, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": false, ""strong_close"": false}",197,28.120844739929606,0.5076142131979695,-0.20305497156988891,0.6905952515990013,2.0,0.0,0.02136414108145166,-0.0017805015910127915,-0.22434320046761172,99,24.73305954825462,0.5252525252525253,-0.05600977780461179,0.9004317684954602,2.0,0.0,0.02786700470861372,0.0004656752033513275,0.058675075622267266
all,breakout,1.0,2.0,423,"{""family"": ""breakout"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 1.3, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": false, ""strong_close"": false}",197,28.120844739929606,0.38578680203045684,-0.08595018767431005,0.89452603138083,4.0,0.0,0.02136414108145166,0.0015965882274816903,0.10058505833134648,99,24.73305954825462,0.29292929292929293,-0.3326571310072772,0.6332340926548609,4.0,0.0,0.02786700470861372,-0.009452283282051334,-0.595493846769234
all,breakout,1.0,3.0,423,"{""family"": ""breakout"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 1.3, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": false, ""strong_close"": false}",197,28.120844739929606,0.29949238578680204,-0.06608540947280366,0.9287057820602611,4.0,0.0,0.02136414108145166,0.0038523105333282555,0.2426955635996801,99,24.73305954825462,0.21212121212121213,-0.43600586205818787,0.5961587666764303,4.0,0.0,0.02786700470861372,-0.011201647694730121,-0.7057038047679977
all,breakout,1.0,4.0,423,"{""family"": ""breakout"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 1.3, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": false, ""strong_close"": false}",197,28.120844739929606,0.24873096446700507,-0.017828642887467935,0.9819489771636479,5.0,0.0,0.02136414108145166,0.005739200235891072,0.28925569188891004,99,24.73305954825462,0.18181818181818182,-0.40399132802143584,0.6438513511892081,4.0,0.0,0.02786700470861372,-0.01083644562569028,-0.6826960744184876
all,breakout,1.0,6.0,423,"{""family"": ""breakout"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 1.3, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": false, ""strong_close"": false}",197,28.120844739929606,0.2182741116751269,0.2554614054630303,1.248940487645953,5.0,0.0,0.02136414108145166,0.013115231635565626,0.6610076744325075,99,24.73305954825462,0.1717171717171717,-0.1253282653000012,0.8905418676975249,4.0,0.0,0.02786700470861372,-0.00397606512835476,-0.2504921030863499
all,breakout,1.5,0.5,423,"{""family"": ""breakout"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 1.3, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": false, ""strong_close"": false}",197,28.120844739929606,0.5888324873096447,-0.2502179171613787,0.49444357564689223,3.0,0.0,0.03204621162217743,-0.0065426651861432775,-0.5495838756360353,99,24.73305954825462,0.6363636363636364,-0.11096292410500357,0.731439418798853,3.0,0.0,0.041800507062920635,-0.0021831152589285507,-0.18338168174999825
all,breakout,1.5,1.0,423,"{""family"": ""breakout"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 1.3, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": false, ""strong_close"": false}",197,28.120844739929606,0.5126903553299492,-0.1114331875265846,0.8093310129336627,4.0,0.0,0.03204621162217743,-0.0013379265054947072,-0.08428936984616656,99,24.73305954825462,0.5050505050505051,-0.11116315625346927,0.8148449622488875,4.0,0.0,0.041800507062920635,-0.003890456338416393,-0.24509874932023276
all,breakout,1.5,2.0,423,"{""family"": ""breakout"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 1.3, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": false, ""strong_close"": false}",197,28.120844739929606,0.3299492385786802,-0.17222328535798886,0.7858334430085735,6.0,0.0,0.03204621162217743,-0.0009537659765592434,-0.04005817101548822,99,24.73305954825462,0.30303030303030304,-0.3311915703903925,0.646672716345807,7.0,0.0,0.041800507062920635,-0.013499435993839902,-0.48597969577823646
all,breakout,1.5,3.0,423,"{""family"": ""breakout"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 1.3, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": false, ""strong_close"": false}",197,28.120844739929606,0.27918781725888325,-0.047320784512566674,0.9450980727229678,7.0,0.0,0.03204621162217743,0.003959153985703927,0.1425295434853414,99,24.73305954825462,0.25252525252525254,-0.24553212761546975,0.7545331601358267,9.0,0.0,0.041800507062920635,-0.008258912073320268,-0.2312495380529675
all,breakout,1.5,4.0,423,"{""family"": ""breakout"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 1.3, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": false, ""strong_close"": false}",197,28.120844739929606,0.25888324873096447,0.1265768311949561,1.1427244536021892,7.0,0.0,0.03204621162217743,0.01047375406240678,0.37705514624664405,99,24.73305954825462,0.23232323232323232,-0.10284374479192365,0.8994586475005385,10.0,0.0,0.041800507062920635,0.00031481879634174897,0.007933433667812075
all,breakout,1.5,6.0,423,"{""family"": ""breakout"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 1.3, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": false, ""strong_close"": false}",197,28.120844739929606,0.23857868020304568,0.5016965178692863,1.55172994171138,7.0,0.0,0.03204621162217743,0.025303742408943754,0.9109347267219752,99,24.73305954825462,0.2222222222222222,0.29951736581752986,1.2895365260660627,10.0,0.0,0.041800507062920635,0.022536532796575512,0.5679206264737029
all,breakout,2.0,0.5,423,"{""family"": ""breakout"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 1.3, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": false, ""strong_close"": false}",197,28.120844739929606,0.6548223350253807,-0.10562469180554374,0.7345748289197837,4.0,0.0,0.04272828216290332,-0.002642625514078702,-0.16648540738695822,99,24.73305954825462,0.6868686868686869,-0.0479799029923968,0.8729765337083523,4.0,0.0,0.05573400941722755,0.0005337610436723547,0.03362694575135834
all,breakout,2.0,1.0,423,"{""family"": ""breakout"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 1.3, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": false, ""strong_close"": false}",197,28.120844739929606,0.5279187817258884,-0.04376387616726248,0.9191375411453342,6.0,0.0,0.04272828216290332,0.002418534003545515,0.10157842814891162,99,24.73305954825462,0.494949494949495,-0.16127885884200593,0.7516739247797197,7.0,0.0,0.05573400941722755,-0.010256250130534604,-0.36922500469924574
all,breakout,2.0,2.0,423,"{""family"": ""breakout"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 1.3, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": false, ""strong_close"": false}",197,28.120844739929606,0.36548223350253806,-0.01211140785780346,0.9832533085693469,10.0,0.0,0.04272828216290332,0.004006334779500551,0.10095963644341388,99,24.73305954825462,0.32323232323232326,-0.2254160748896669,0.7410587725143196,11.0,0.0,0.05573400941722755,-0.010498949191386896,-0.24052138147540889
all,breakout,2.0,3.0,423,"{""family"": ""breakout"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 1.3, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": false, ""strong_close"": false}",197,28.120844739929606,0.3248730964467005,0.182087578861805,1.236013620658668,13.0,0.0,0.04272828216290332,0.012634753511116962,0.2449198372924211,99,24.73305954825462,0.2828282828282828,-0.07296440303591467,0.920221878265712,13.0,0.0,0.05573400941722755,0.003132406301376264,0.0607204913805245
all,breakout,2.0,4.0,423,"{""family"": ""breakout"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 1.3, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": false, ""strong_close"": false}",197,28.120844739929606,0.29441624365482233,0.34853406663131997,1.4282138176133343,15.0,0.0,0.04272828216290332,0.0225456307915861,0.3787665972986465,99,24.73305954825462,0.2828282828282828,0.21054980502957554,1.230211819433541,13.0,0.0,0.05573400941722755,0.022545997337329572,0.4370454868466963
all,breakout,2.0,6.0,423,"{""family"": ""breakout"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 1.3, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": false, ""strong_close"": false}",197,28.120844739929606,0.24873096446700507,0.6137764721118809,1.7103888575572506,15.0,0.0,0.04272828216290332,0.034359581900720845,0.5772409759321102,99,24.73305954825462,0.21212121212121213,0.2839955644095662,1.286636896661559,13.0,0.0,0.05573400941722755,0.03619525611546028,0.7016311185458455
all,breakout,3.0,0.5,423,"{""family"": ""breakout"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 1.3, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": false, ""strong_close"": false}",197,28.120844739929606,0.7208121827411168,0.027572745189014838,1.0905275097427478,6.0,0.0,0.06409242324435498,0.004158585502574676,0.17466059110813636,99,24.73305954825462,0.6767676767676768,-0.04157052043358849,0.8867642167512906,6.0,0.0,0.08360101412584127,-0.0022066718861250795,-0.09268021921725333
all,breakout,3.0,1.0,423,"{""family"": ""breakout"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 1.3, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": false, ""strong_close"": false}",197,28.120844739929606,0.5279187817258884,-0.007217474902569241,0.9860004842654015,13.0,0.0,0.06409242324435498,0.0006416619442296004,0.012438369995835332,99,24.73305954825462,0.48484848484848486,-0.10552653209479355,0.8204294820451673,11.0,0.0,0.08360101412584127,-0.010042936712370285,-0.23007455013793743
all,breakout,3.0,2.0,423,"{""family"": ""breakout"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 1.3, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": false, ""strong_close"": false}",197,28.120844739929606,0.4416243654822335,0.255738974297536,1.4201596563045755,22.0,0.0,0.06409242324435498,0.017919969427308915,0.20526510434917486,99,24.73305954825462,0.36363636363636365,0.005343351273658416,1.0074729418399273,18.0,0.0,0.08360101412584127,0.006051264035300699,0.08471769649420978
all,breakout,3.0,3.0,423,"{""family"": ""breakout"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 1.3, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": false, ""strong_close"": false}",197,28.120844739929606,0.41116751269035534,0.5699239358066365,1.8831767001167234,26.0,0.0,0.06409242324435498,0.0410009283806896,0.39739361353591457,99,24.73305954825462,0.3434343434343434,0.289818489495912,1.3924452048675913,22.0,0.0,0.08360101412584127,0.03769282768786202,0.431754208060965
all,breakout,3.0,4.0,423,"{""family"": ""breakout"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 1.3, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": false, ""strong_close"": false}",197,28.120844739929606,0.3604060913705584,0.7274872864064964,2.038648856592543,28.0,0.0,0.06409242324435498,0.05032435760986085,0.45291921848874767,99,24.73305954825462,0.2727272727272727,0.27025699908158607,1.3292540361696232,22.0,0.0,0.08360101412584127,0.04349716791553583,0.4982402870325013
all,breakout,3.0,6.0,423,"{""family"": ""breakout"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 1.3, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": false, ""strong_close"": false}",197,28.120844739929606,0.3096446700507614,1.0848513224037126,2.4311484750806835,28.0,0.0,0.06409242324435498,0.07110577811263954,0.6399520030137559,96,23.983572895277206,0.17708333333333334,0.09695034095571109,1.100798377891951,20.5,0.0,0.0830887599316223,0.02771221928150197,0.3406575248262681
all,meanrev,1.0,0.5,2320,"{""family"": ""meanrev"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": false, ""strong_close"": false}",958,136.7500977708252,0.6878914405010439,-0.10133821992844771,0.7300988767644887,1.0,0.0,0.02394519281196146,-0.0019352624461776216,-0.4876861364367607,548,136.90622861054072,0.6167883211678832,-0.17555606078465358,0.6104239242947619,1.0,0.0,0.03554751893201649,-0.00537688854090409,-1.3549759123078309
