rank,asc,slots,risk,gross,n,cagr,dd,dd_intraday,final_x,wiped
dist_hh60,False,10,0.2,1.0,545,0.05858826699663067,-0.39074787624738194,-0.3844873239942208,2.2917060879398887,False
dist_hh60,False,10,0.2,2.0,573,0.07929523952972417,-0.6845135248316843,-0.6851229213144914,3.038785493346761,False
dist_hh60,False,10,0.2,3.0,578,0.06589776697686478,-0.7695472288945223,-0.7781131879215282,2.533303186813103,False
dist_hh60,False,10,0.2,4.0,599,0.11027815133499042,-0.7348209253060469,-0.7387724685546246,4.589133698906191,False
dist_hh60,False,10,0.2,5.0,570,0.02095430701675549,-0.9643895924729414,-0.9667834862945275,1.3526334995740634,False
dist_hh60,False,10,0.2,6.0,542,-0.28934711711475136,-0.9996393216338433,-0.9996678707810578,0.006907763959790529,True
dist_hh60,False,10,0.2,8.0,342,-1.0,-1.0,-1.0088015531644279,0.0,True
dist_hh60,False,10,0.2,10.0,339,-1.0,-1.0,-1.0109749326278572,0.0,True
dist_hh60,False,10,0.2,14.0,284,-1.0,-1.0,-1.0017101397955248,0.0,True
dist_hh60,True,10,0.2,1.0,496,0.06701758925377499,-0.4032912315051611,-0.40341424227206435,2.5723458488862656,False
dist_hh60,True,10,0.2,2.0,502,0.015975149956337198,-0.7114950964143905,-0.7135209803127893,1.259663836251905,False
dist_hh60,True,10,0.2,3.0,527,0.006690012819856372,-0.890987149370631,-0.8936328144742572,1.1019903867596843,False
dist_hh60,True,10,0.2,4.0,516,-0.11445791255851512,-0.9843518817205331,-0.9848954578598057,0.17024829322678442,True
dist_hh60,True,10,0.2,5.0,519,-0.09943798298207474,-0.9847034225199662,-0.9851083901086777,0.21750753321390767,False
dist_hh60,True,10,0.2,6.0,506,-0.18806160822111184,-0.9964245522779192,-0.9970632655986973,0.04810281438346203,True
dist_hh60,True,10,0.2,8.0,513,-0.06054870590158201,-0.997635504095492,-1.0020773978440285,0.4026278341373155,True
dist_hh60,True,10,0.2,10.0,308,-1.0,-1.0,-1.0,0.0,True
dist_hh60,True,10,0.2,14.0,307,-1.0,-1.0,-1.0,0.0,True
