rank,asc,slots,risk,gross,n,cagr,dd,dd_intraday,final_x,wiped
ret126,True,3,0.2,2.0,238,0.017317029326492817,-0.8327440103498718,-0.829688729381808,1.2841150907518224,False
ret126,True,3,0.2,3.0,245,0.0028427308870755397,-0.8791455340243898,-0.8776667062018408,1.0422133526672333,False
ret126,True,3,0.3,1.0,223,0.05288517923698377,-0.3396917734939491,-0.3219552593241223,2.1183008577069242,False
ret126,True,3,0.3,2.0,247,0.02111199871594427,-0.7345943725808488,-0.7298543090481384,1.355679704428604,False
ret126,True,3,0.3,3.0,249,-0.06442443988949731,-0.9570422190416976,-0.9560429489175495,0.37909942520835693,False
ret126,True,5,0.05,1.0,352,0.03737422137913704,-0.46676116674125934,-0.4625050117159655,1.7064976255085897,False
ret126,True,5,0.05,2.0,386,0.05861826682837723,-0.644059917204201,-0.6468927425694393,2.292652228258862,False
ret126,True,5,0.05,3.0,390,0.024315288724250372,-0.8315888782394069,-0.8305541785412629,1.4189595168225229,False
ret126,True,5,0.1,1.0,360,0.04818202764289081,-0.3820796081588611,-0.379737880760321,1.9845778923595958,False
ret126,True,5,0.1,2.0,381,0.028390612257989556,-0.8119092812027291,-0.8055569494924655,1.5034439078665995,False
ret126,True,5,0.1,3.0,389,-0.03371213096629444,-0.9407406124400939,-0.9406266902382893,0.6068356927736662,False
ret126,True,5,0.2,1.0,360,0.04818202764289081,-0.3820796081588611,-0.379737880760321,1.9845778923595958,False
ret126,True,5,0.2,2.0,375,0.0228203595571721,-0.814412463579765,-0.811242850357873,1.389093016899012,False
ret126,True,5,0.2,3.0,388,-0.05628200876506029,-0.9587290609977397,-0.9559660956137747,0.4300985066072599,False
ret126,True,5,0.3,1.0,360,0.04818202764289081,-0.3820796081588611,-0.379737880760321,1.9845778923595958,False
ret126,True,5,0.3,2.0,375,0.0228203595571721,-0.814412463579765,-0.811242850357873,1.389093016899012,False
ret126,True,5,0.3,3.0,388,-0.05628200876506029,-0.9587290609977397,-0.9559660956137747,0.4300985066072599,False
ret252,False,1,0.05,1.0,102,0.06938763844862472,-0.3994606833451336,-0.39187601350296386,2.656833069204152,False
ret252,False,1,0.05,2.0,102,0.06216645113074115,-0.41576747846103645,-0.40858212845328,2.4071575643253227,False
ret252,False,1,0.05,3.0,102,0.061504006151763546,-0.41634847751479587,-0.40918769476128314,2.3853831275810826,False
ret252,False,1,0.1,1.0,102,0.06594346445616184,-0.6506151944257608,-0.6429253982992396,2.534885569643475,False
ret252,False,1,0.1,2.0,102,0.058317282415892624,-0.7150324321131565,-0.7078168416104393,2.2831761881664665,False
ret252,False,1,0.1,3.0,102,0.048686947445347295,-0.7369671723457215,-0.7333884199112941,1.9985478394270753,False
ret252,False,1,0.2,1.0,102,0.05121459667882733,-0.7095537154780458,-0.7120154323126834,2.0698693405120676,False
ret252,False,1,0.2,2.0,102,0.008289034097886283,-0.9333985470058728,-0.93184805749014,1.127762054000154,False
ret252,False,1,0.2,3.0,102,0.014097133248910154,-0.9547542200647294,-0.9526949736464994,1.2261707304123184,False
ret252,False,1,0.3,1.0,102,0.05121459667882733,-0.7095537154780458,-0.7120154323126834,2.0698693405120676,False
ret252,False,1,0.3,2.0,102,-0.05147150323464211,-0.9720659107870268,-0.9716523452103741,0.4631593378056236,False
ret252,False,1,0.3,3.0,102,-0.09266907926191315,-0.9940158403533423,-0.9937144397637946,0.24257281061918365,True
ret252,False,2,0.05,1.0,169,0.043278970630513,-0.6361916150955818,-0.6299561013525414,1.853571493693203,False
ret252,False,2,0.05,2.0,182,0.07188670951806131,-0.5909733184646773,-0.5857106197057043,2.748714072005122,False
ret252,False,2,0.05,3.0,184,0.0717822834100148,-0.6290083252409625,-0.6176298441020698,2.7448162300528063,False
ret252,False,2,0.1,1.0,158,0.03907775662784241,-0.5311656053289602,-0.5246620469373318,1.747772557950305,False
ret252,False,2,0.1,2.0,175,-0.010198250765594774,-0.899883348847982,-0.8985278420144973,0.86130734387494,False
ret252,False,2,0.1,3.0,178,-0.028099172845131082,-0.9463329324288786,-0.9453766903910059,0.6602511927099958,False
ret252,False,2,0.2,1.0,158,0.03907775662784241,-0.5311656053289602,-0.5246620469373318,1.747772557950305,False
ret252,False,2,0.2,2.0,170,-0.054800104778559566,-0.9097814776339797,-0.9078095977159498,0.4400410731404153,False
ret252,False,2,0.2,3.0,172,-0.25409638483052566,-0.9977907030162549,-0.9977614653145735,0.013982250516880379,True
ret252,False,2,0.3,1.0,158,0.03907775662784241,-0.5311656053289602,-0.5246620469373318,1.747772557950305,False
ret252,False,2,0.3,2.0,170,-0.054800104778559566,-0.9097814776339797,-0.9078095977159498,0.4400410731404153,False
ret252,False,2,0.3,3.0,168,-0.1898089388852866,-0.9926342035009087,-0.9925367249988012,0.04661682547181732,True
ret252,False,3,0.05,1.0,225,0.0256966468547164,-0.5640112012472625,-0.5563719632657396,1.447087640284105,False
ret252,False,3,0.05,2.0,254,0.027226438274750242,-0.7882777194587671,-0.7827581347298094,1.4788438107266146,False
ret252,False,3,0.05,3.0,258,0.05657256395366872,-0.8152656811650074,-0.8100727180203064,2.2289610572455345,False
ret252,False,3,0.1,1.0,219,0.033750933924039384,-0.5862887315721932,-0.5808459031262899,1.6217095704480828,False
ret252,False,3,0.1,2.0,235,-0.014976068450246016,-0.8596073338521217,-0.8551080845412574,0.8026939319335278,False
ret252,False,3,0.1,3.0,256,-0.15992823209430718,-0.9914087966121351,-0.9911832904379076,0.07900243948366187,True
ret252,False,3,0.2,1.0,219,0.033750933924039384,-0.5862887315721932,-0.5808459031262899,1.6217095704480828,False
ret252,False,3,0.2,2.0,235,-0.020972369812978453,-0.9111612088700259,-0.9096732706551501,0.7343871286673391,False
ret252,False,3,0.2,3.0,242,-0.15809402667089567,-0.9864973240894962,-0.9859244469957664,0.08155241630766318,True
ret252,False,3,0.3,1.0,219,0.033750933924039384,-0.5862887315721932,-0.5808459031262899,1.6217095704480828,False
ret252,False,3,0.3,2.0,235,-0.020972369812978453,-0.9111612088700259,-0.9096732706551501,0.7343871286673391,False
ret252,False,3,0.3,3.0,242,-0.15809402667089567,-0.9864973240894962,-0.9859244469957664,0.08155241630766318,True
ret252,False,5,0.05,1.0,336,0.03339669514186583,-0.5172929940723298,-0.5194624461152434,1.613634142471148,False
ret252,False,5,0.05,2.0,362,0.005713287635042308,-0.8680969499777825,-0.8664049887906367,1.0865193274495906,False
ret252,False,5,0.05,3.0,376,-0.057626654923913945,-0.9532794621981652,-0.9526258752958183,0.42125829265239517,False
ret252,False,5,0.1,1.0,342,0.03425890980516333,-0.5151837528365846,-0.5194624461152434,1.6333553807837753,False
ret252,False,5,0.1,2.0,358,-0.009143381222347924,-0.8868129504718274,-0.8845545386169841,0.8747743818073487,False
ret252,False,5,0.1,3.0,365,-0.16332760602619978,-0.9899073597951871,-0.9896743772530009,0.07447176030686661,True
ret252,False,5,0.2,1.0,342,0.03425890980516333,-0.5151837528365846,-0.5194624461152434,1.6333553807837753,False
ret252,False,5,0.2,2.0,360,-0.022570766364490402,-0.9072124307638993,-0.9053610480552021,0.7171155079690769,False
ret252,False,5,0.2,3.0,363,-0.17105293918057818,-0.9912001632248998,-0.9909975401405267,0.06505983380052084,True
ret252,False,5,0.3,1.0,342,0.03425890980516333,-0.5151837528365846,-0.5194624461152434,1.6333553807837753,False
ret252,False,5,0.3,2.0,360,-0.022570766364490402,-0.9072124307638993,-0.9053610480552021,0.7171155079690769,False
ret252,False,5,0.3,3.0,363,-0.17105293918057818,-0.9912001632248998,-0.9909975401405267,0.06505983380052084,True
ret252,True,1,0.05,1.0,107,0.10245224637529349,-0.3911918720285905,-0.39280405781067695,4.139861436440515,False
ret252,True,1,0.05,2.0,107,0.0837155643600942,-0.4682604620905375,-0.46279612821859784,3.2251824421534,False
ret252,True,1,0.05,3.0,107,0.08128280874138061,-0.4667790250624866,-0.4613267372993677,3.121320083292903,False
ret252,True,1,0.1,1.0,107,0.11682593247656792,-0.5273800258988621,-0.5297634637308808,4.9994960330697795,False
ret252,True,1,0.1,2.0,107,0.09817891307293247,-0.7002580534272937,-0.6962570438052107,3.9121779336272446,False
ret252,True,1,0.1,3.0,107,0.07596145087077044,-0.780649866126887,-0.7765375756449769,2.9048970933643505,False
ret252,True,1,0.2,1.0,107,0.11191325437122646,-0.5396685395812084,-0.541990006040846,4.688561681845465,False
ret252,True,1,0.2,2.0,107,0.08646267693414811,-0.7885459581564696,-0.7858789310118138,3.346331180665553,False
ret252,True,1,0.2,3.0,107,0.047774396441740974,-0.8977811716206325,-0.8985140427698759,1.9733660995065456,False
ret252,True,1,0.3,1.0,107,0.11081912808840588,-0.5396685395812084,-0.541990006040846,4.621810140140574,False
ret252,True,1,0.3,2.0,107,0.0657518940512265,-0.7936451247316125,-0.7924983699756416,2.5282581466012455,False
ret252,True,1,0.3,3.0,107,0.01974300503088755,-0.9215580031475856,-0.9207547915763692,1.3294458834046659,False
ret252,True,2,0.05,1.0,166,0.053668029701113174,-0.4215858663025114,-0.4196393411736662,2.141357621313531,False
ret252,True,2,0.05,2.0,189,0.04657443546656914,-0.6540105753922505,-0.6488465577908558,1.940702957380882,False
ret252,True,2,0.05,3.0,191,0.037652509004649115,-0.6959448288338764,-0.6914115222790405,1.7131776171906805,False
ret252,True,2,0.1,1.0,158,0.062208424815711094,-0.4344694898494095,-0.4269500679810204,2.4085434482373844,False
ret252,True,2,0.1,2.0,167,0.10908968726573587,-0.6815748945454551,-0.6809275763810383,4.518101385749783,False
ret252,True,2,0.1,3.0,184,0.014008441443290609,-0.8656908589683039,-0.8622569084740124,1.2246096736818,False
ret252,True,2,0.2,1.0,163,0.057559490862312934,-0.4479017468270323,-0.4269500679810204,2.259479551942435,False
ret252,True,2,0.2,2.0,161,0.037077913485357605,-0.6913183218543695,-0.6886353996800973,1.6994117474427695,False
ret252,True,2,0.2,3.0,174,-0.015269650943468438,-0.8850554308954703,-0.8811096892781434,0.799216352812245,False
ret252,True,2,0.3,1.0,163,0.057559490862312934,-0.4479017468270323,-0.4269500679810204,2.259479551942435,False
ret252,True,2,0.3,2.0,168,0.03556730796034269,-0.7064408283558234,-0.7033900207051265,1.663711270033551,False
ret252,True,2,0.3,3.0,172,-0.006392788652043735,-0.8824361958925129,-0.8819671372366574,0.9108179754629583,False
ret252,True,3,0.05,1.0,229,0.05032469949286833,-0.43731827275352697,-0.4268856585785852,2.044493476895874,False
ret252,True,3,0.05,2.0,265,0.07128585625997186,-0.6737678392019795,-0.6698226683522253,2.7263567375064888,False
ret252,True,3,0.05,3.0,273,0.02459953261661063,-0.7673039257656988,-0.7635340818144695,1.4247055283986756,False
ret252,True,3,0.1,1.0,214,0.06688487754770311,-0.36883510087643845,-0.368396572596527,2.567689751201583,False
ret252,True,3,0.1,2.0,242,0.031189210232305475,-0.7303932416226032,-0.7281858449891996,1.5641489234901071,False
ret252,True,3,0.1,3.0,256,-0.0493208169466165,-0.8950581058262889,-0.8944080763764065,0.4786928466870765,False
ret252,True,3,0.2,1.0,214,0.06688487754770311,-0.36883510087643845,-0.368396572596527,2.567689751201583,False
ret252,True,3,0.2,2.0,234,0.00786989410453831,-0.8463473609540358,-0.8429779574787681,1.1209529675762764,False
ret252,True,3,0.2,3.0,240,-0.024053194846404558,-0.8961926539022163,-0.8943959581088394,0.7014358436877742,False
ret252,True,3,0.3,1.0,214,0.06688487754770311,-0.36883510087643845,-0.368396572596527,2.567689751201583,False
ret252,True,3,0.3,2.0,233,0.023801347735312284,-0.8114303466148091,-0.8070322076432139,1.4086249176826253,False
ret252,True,3,0.3,3.0,239,-0.08098160647579966,-0.9612077216901365,-0.9602999423351478,0.29228302598917066,False
ret252,True,5,0.05,1.0,346,0.04621159385025053,-0.43809792476282183,-0.43458922493358654,1.9309259379843928,False
ret252,True,5,0.05,2.0,381,0.06034854312238114,-0.7116566385304157,-0.7116966609453882,2.347841738824361,False
ret252,True,5,0.05,3.0,389,0.014758252210001155,-0.8662997927294261,-0.8649858590964545,1.2378655568864743,False
ret252,True,5,0.1,1.0,352,0.05491758331530483,-0.3722683667935235,-0.37294608567333687,2.17864469570077,False
ret252,True,5,0.1,2.0,371,0.0031500031669977613,-0.8574895055397077,-0.8547421926930139,1.046874269714471,False
ret252,True,5,0.1,3.0,375,-0.07709099328825919,-0.9572730518308487,-0.9566646510169606,0.3108324786186858,False
ret252,True,5,0.2,1.0,352,0.05491758331530483,-0.3722683667935235,-0.37294608567333687,2.17864469570077,False
ret252,True,5,0.2,2.0,369,0.013155564240846962,-0.8454356259320585,-0.8418932898630972,1.2096924468384476,False
ret252,True,5,0.2,3.0,377,-0.11269968916776629,-0.9759117502345691,-0.9755687509942674,0.17523859533643815,False
ret252,True,5,0.3,1.0,352,0.05491758331530483,-0.3722683667935235,-0.37294608567333687,2.17864469570077,False
ret252,True,5,0.3,2.0,369,0.013155564240846962,-0.8454356259320585,-0.8418932898630972,1.2096924468384476,False
ret252,True,5,0.3,3.0,377,-0.11269968916776629,-0.9759117502345691,-0.9755687509942674,0.17523859533643815,False
