family,sl_atr,rr,signals,rule,train_n,train_per_year,train_win,train_avg_r,train_pf,train_bars,train_unres,train_risk_pct,train_pct_per_trade,train_ann_est,valid_n,valid_per_year,valid_win,valid_avg_r,valid_pf,valid_bars,valid_unres,valid_risk_pct,valid_pct_per_trade,valid_ann_est,hold_n,hold_per_year,hold_win,hold_avg_r,hold_pf,hold_bars,hold_unres,hold_risk_pct,hold_pct_per_trade,hold_ann_est
meanrev,1.5,2.0,67489,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",25613,3656.1380524051624,0.38738140787881153,0.08733616983675414,1.127421269519913,8.0,0.0,0.02993387017236017,0.003019460778154588,0.09511301451186951,17585,4393.240930869268,0.38311060562979815,0.0872463991253541,1.1284470639481958,8.0,0.0,0.041467716536990606,0.004877419781762752,0.15363872312552668,22732,5679.1101984941815,0.3898029209924336,0.10578120213991918,1.1575916602708922,8.0,0.015660742565546365,0.04212702985978706,0.00525074919538724,0.16539859965469805
meanrev,1.5,3.0,67489,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",25613,3656.1380524051624,0.3083980791004568,0.1492432070436986,1.1922470275600754,11.0,0.0,0.02993387017236017,0.004715734273469874,0.10803318517403712,17585,4393.240930869268,0.30889963036678986,0.1655701485639389,1.216813993532087,11.0,0.0,0.041467716536990606,0.008621838214113386,0.19751847545059756,22732,5679.1101984941815,0.31651416505366886,0.17514020229082192,1.2319525478370252,11.0,0.023051205349287347,0.04212702985978706,0.008369574084714386,0.1917393335770932
meanrev,2.0,0.5,67489,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",25479,3637.0101681658193,0.7203186938262883,0.037516867326555535,1.1230405334553073,4.0,0.0,0.03983762767752099,0.0018835004684888842,0.1186605295147997,16944,4233.100616016427,0.703552880075543,0.01912356880463831,1.0596094800861642,3.0,0.0,0.0541103926696512,0.002261892356990887,0.1899989579872345,21972,5489.240246406571,0.701802293828509,0.027479257842843142,1.0860615039610542,4.0,0.005415983979610413,0.055095441993697446,0.0023109530985615254,0.1455900452093761
meanrev,2.0,0.75,67489,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",25479,3637.0101681658193,0.6332273637112916,0.06407723592372071,1.1600973238152477,6.0,0.0,0.03983762767752099,0.0029577024829076123,0.12422350428211971,16944,4233.100616016427,0.6187440982058546,0.04389146415230973,1.1063038835297339,5.0,0.0,0.0541103926696512,0.0037650288879802767,0.18975745595420596,21972,5489.240246406571,0.6169215365010012,0.05375785810444619,1.130745931145514,6.0,0.008419807027125432,0.055095441993697446,0.0038105294812271623,0.16004223821154082
meanrev,2.0,1.0,67489,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",25479,3637.0101681658193,0.5626594450331646,0.07905240062851052,1.1653538045110106,7.0,0.0,0.03983762767752099,0.00351941504603144,0.12669894165713186,16944,4233.100616016427,0.5529390934844193,0.06527000241017084,1.1349599496413572,7.0,0.0,0.0541103926696512,0.00503157192959581,0.18113658946544917,21972,5489.240246406571,0.5517931913344256,0.07291351317098815,1.1513990969183376,8.0,0.012060804660476971,0.055095441993697446,0.004978477635934565,0.1568220455319388
meanrev,2.0,1.5,67489,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",25479,3637.0101681658193,0.46775776129361435,0.11721745001083483,1.2009913313805454,11.0,0.0,0.03983762767752099,0.00508986821810852,0.11660425372394063,16944,4233.100616016427,0.4601038715769594,0.10433340888368497,1.1782293671175783,10.0,0.0,0.0541103926696512,0.007525687426652751,0.1896473231516493,21972,5489.240246406571,0.4650009102494083,0.11924354329414132,1.2066945350822171,11.0,0.018341525578008375,0.055095441993697446,0.007659620212271717,0.17547493577204298
meanrev,2.0,2.0,67489,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",25479,3637.0101681658193,0.4067663566074022,0.16216157394169256,1.2490281832338617,14.0,0.0,0.03983762767752099,0.006882697892679706,0.12388856206823472,16944,4233.100616016427,0.40173512747875356,0.15444909836722615,1.2376332889566957,14.0,0.0,0.0541103926696512,0.010398352786297783,0.18717035015336012,21972,5489.240246406571,0.4094301838703805,0.16999862283032796,1.2663201861081068,13.0,0.025031858729291825,0.055095441993697446,0.010788972892347889,0.20914008991320523
meanrev,2.0,3.0,67489,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",25479,3637.0101681658193,0.3306252207700459,0.25723774772493957,1.34876601116239,19.0,0.0,0.03983762767752099,0.010641474932584043,0.14113956226374624,16944,4233.100616016427,0.3240084985835694,0.23770190764951812,1.323728868929596,19.0,0.0,0.0541103926696512,0.015558203612026667,0.20635091106477474,21972,5489.240246406571,0.3422082650646277,0.26068547751260107,1.3650008680050874,17.0,0.03927726196977972,0.055095441993697446,0.015760246619693375,0.23362247930369004
meanrev,3.0,0.5,67489,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",24797,3539.65780211185,0.7270234302536597,0.06412917114493809,1.2197456491328875,7.0,0.0,0.05907604805769744,0.0044287556249307195,0.1594352024975059,14861,3712.7070499657766,0.7154969382948657,0.04626730347788574,1.1519271522080825,6.0,0.0,0.07591139108938223,0.004860516470151137,0.20414169174634778,19489,4868.9151266255985,0.7117348247729488,0.052875870111100155,1.1739504289691565,7.0,0.009030735286571912,0.07755074066754818,0.004574291918229503,0.1646745090562621
meanrev,3.0,0.75,67489,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",24797,3539.65780211185,0.6406016856877849,0.09225607572130096,1.2395077270344643,11.0,0.0,0.05907604805769744,0.00606725003932659,0.13899518271911826,14861,3712.7070499657766,0.6355561536908687,0.08355627405610988,1.21458481550832,10.0,0.0,0.07591139108938223,0.007804188930421385,0.1966655610466189,19489,4868.9151266255985,0.6306121401816409,0.08610470202716293,1.2215536807217817,11.0,0.01477756683257222,0.07755074066754818,0.007171693688956502,0.16429698269245804
meanrev,3.0,1.0,67489,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",24797,3539.65780211185,0.576077751340888,0.12026405964479386,1.2643774983663534,15.0,0.0,0.05907604805769744,0.007730191966008893,0.1298672250289494,14861,3712.7070499657766,0.5714285714285714,0.112301892424502,1.245227024112794,15.0,0.0,0.07591139108938223,0.009997418172992332,0.16795662530627115,19489,4868.9151266255985,0.5753501975473344,0.12610613631747036,1.281690370131611,15.0,0.021550618297501156,0.07755074066754818,0.010269960500406447,0.17253533640682833
meanrev,3.0,1.5,67489,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",24797,3539.65780211185,0.49143041496955275,0.1908282876059682,1.348853752644115,22.0,0.0,0.05907604805769744,0.01200779029060187,0.13754377969234868,14861,3712.7070499657766,0.4852297961106251,0.1777869140257504,1.3234496596268828,22.0,0.0,0.07591139108938223,0.014976013894609154,0.17154343188370486,19489,4868.9151266255985,0.4961260198060444,0.19352500758376087,1.3637741954842006,21.0,0.03709785006926984,0.07755074066754818,0.015777384116276574,0.18932860939531887
meanrev,3.0,2.0,67489,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",24797,3539.65780211185,0.43339920151631245,0.25777986545512516,1.4222465940676008,28.0,4.03274589668105e-05,0.05907604805769744,0.015805201750885657,0.1422468157579709,14861,3712.7070499657766,0.42217885741201805,0.22695227515291264,1.367922238529786,29.0,0.0,0.07591139108938223,0.018902221896183284,0.16425379027028233,19489,4868.9151266255985,0.44748319564882755,0.26532954048364205,1.4548948661739876,26.0,0.050387398019395555,0.07755074066754818,0.02130194204433438,0.20646497673739478
meanrev,3.0,3.0,67489,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",24797,3539.65780211185,0.3616566520143566,0.39593978964438403,1.5749040059521273,40.0,0.0008468766383030206,0.05907604805769744,0.023194252963339497,0.14612379366903883,14861,3712.7070499657766,0.32629029002085996,0.25474641772978984,1.3532039227329369,41.0,0.0012785142318821076,0.07591139108938223,0.021784202364332456,0.13389314623931167,19489,4868.9151266255985,0.38062496793062756,0.36473727157933133,1.5558062178982768,35.0,0.077325670891272,0.07755074066754818,0.02811678455790922,0.2024408488169464
meanrev,1.0,0.5,1286,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": true, ""strong_close"": false}",477,68.08955807587016,0.6750524109014675,-0.0887182142315593,0.7619652564852818,1.0,0.0,0.02139777749289471,-0.0020995970717537678,-0.5290984620819494,309,77.19712525667352,0.6213592233009708,-0.1293673606351037,0.6849441030739389,2.0,0.0,0.029971868623245145,-0.006103952139263794,-0.7690979695472381,492,122.91581108829568,0.6991869918699187,-0.015120816898465938,0.9552824092248101,2.0,0.0,0.02966865947290243,-1.7035624427424786e-06,-0.0002146488677855523
meanrev,1.0,0.75,1286,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": true, ""strong_close"": false}",477,68.08955807587016,0.5807127882599581,-0.08146235289475721,0.8296117618166969,2.0,0.0,0.02139777749289471,-0.0016386085022788164,-0.20646467128713086,309,77.19712525667352,0.540453074433657,-0.1142949264351,0.7710447632023405,2.0,0.0,0.029971868623245145,-0.005691543130842737,-0.7171344344861849,492,122.91581108829568,0.6239837398373984,0.02818262646569816,1.066134390603384,2.0,0.0,0.02966865947290243,0.0016017283372405462,0.2018177704923088
meanrev,1.0,1.0,1286,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": true, ""strong_close"": false}",477,68.08955807587016,0.5073375262054507,-0.08873204111442824,0.8449714428645029,2.0,0.0,0.02139777749289471,-0.001549022755681027,-0.1951768672158094,309,77.19712525667352,0.47249190938511326,-0.17259191428812115,0.7263121445270813,3.0,0.0,0.029971868623245145,-0.007625958330691623,-0.6405804997780963,492,122.91581108829568,0.5365853658536586,0.0028478062982639973,1.0053816980164882,3.0,0.0020325203252032522,0.02966865947290243,0.0007411506220702092,0.06225665225389757
meanrev,1.0,1.5,1286,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": true, ""strong_close"": false}",477,68.08955807587016,0.39622641509433965,-0.1130481957716092,0.8375106126200238,3.0,0.0,0.02139777749289471,-0.0016847659027351115,-0.14152033582974935,309,77.19712525667352,0.3818770226537217,-0.15875558678154578,0.7856851577934849,3.0,0.0,0.029971868623245145,-0.00651778491060188,-0.5474939324905579,492,122.91581108829568,0.4369918699186992,0.011212654202306242,1.017530771030081,4.0,0.0040650406504065045,0.02966865947290243,5.496639563050613e-05,0.003462882924721886
meanrev,1.0,2.0,1286,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": true, ""strong_close"": false}",477,68.08955807587016,0.3249475890985325,-0.14611051679752116,0.8135896072014341,4.0,0.0,0.02139777749289471,-0.0028812053055417837,-0.18151593424913237,309,77.19712525667352,0.32038834951456313,-0.16246122192713286,0.7985626020738332,4.0,0.0,0.029971868623245145,-0.007053793557250812,-0.44438899410680116,492,122.91581108829568,0.37601626016260165,0.027291468399710677,1.0386112376392642,5.0,0.006097560975609756,0.02966865947290243,0.000530215672795941,0.026722869908915425
meanrev,1.0,3.0,1286,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": true, ""strong_close"": false}",477,68.08955807587016,0.24528301886792453,-0.15937105792062367,0.8195309765836711,5.0,0.0,0.02139777749289471,-0.003704013629061375,-0.1866822869046933,309,77.19712525667352,0.24271844660194175,-0.18384947652168385,0.7980689110064061,5.0,0.0,0.029971868623245145,-0.00549927725252725,-0.2771635735273734,492,122.91581108829568,0.2865853658536585,0.04506897068722899,1.0551077425936513,6.0,0.008130081300813009,0.02966865947290243,0.00019678013802883773,0.008264765797211185
meanrev,1.5,0.5,1286,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": true, ""strong_close"": false}",475,67.80406726632772,0.6968421052631579,-0.021971876233897472,0.9353042365413451,2.0,0.0,0.03206534313148323,-0.00017233602798795037,-0.021714339526481746,302,75.44832306639287,0.6556291390728477,-0.059256010637467244,0.8390453763131264,3.0,0.0,0.04437827105824671,-0.004455637808964286,-0.37427357595300004,480,119.91786447638603,0.70625,0.024293308486942826,1.0765492480436936,3.0,0.0,0.043774931251012325,0.0017003402636169957,0.14282858214382763
meanrev,1.5,0.75,1286,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": true, ""strong_close"": false}",475,67.80406726632772,0.6063157894736843,-0.0085296797340071,0.9808071768774399,4.0,0.0,0.03206534313148323,0.0006209880544667605,0.03912224743140591,302,75.44832306639287,0.5298013245033113,-0.14438032312150315,0.7349336767801891,4.0,0.0,0.04437827105824671,-0.00887675180886487,-0.5592353639584868,480,119.91786447638603,0.5791666666666667,-0.017363050598420027,0.9618219563445202,4.0,0.0020833333333333333,0.043774931251012325,-0.0008313919859442388,-0.05237769511448705
meanrev,1.5,1.0,1286,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": true, ""strong_close"": false}",475,67.80406726632772,0.5326315789473685,-0.00567422373203143,0.9891460975654374,5.0,0.0,0.03206534313148323,0.0005177059229289378,0.02609237851561847,302,75.44832306639287,0.4768211920529801,-0.12335251433473748,0.796841817007075,4.0,0.0,0.04437827105824671,-0.007572831708294827,-0.4770883976225741,480,119.91786447638603,0.51875,-0.004687472645636735,0.9909727203047063,5.0,0.004166666666666667,0.043774931251012325,-0.0002707832571407756,-0.013647476159895092
meanrev,1.5,1.5,1286,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": true, ""strong_close"": false}",475,67.80406726632772,0.4126315789473684,-0.05211554710440431,0.9204809372806565,7.0,0.0,0.03206534313148323,-0.0018320656833102225,-0.06595436459916801,302,75.44832306639287,0.3708609271523179,-0.16641351052727055,0.7700360029500684,6.0,0.0,0.04437827105824671,-0.01007571073068227,-0.4231798506886553,480,119.91786447638603,0.4354166666666667,0.02963369078565623,1.0487944954357886,7.0,0.00625,0.043774931251012325,0.001772103355201663,0.06379572078725987
meanrev,1.5,2.0,1286,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": true, ""strong_close"": false}",475,67.80406726632772,0.3452631578947368,-0.056041875045523847,0.9236332320981093,8.0,0.0,0.03206534313148323,-0.0028643538296243038,-0.09022714563316557,302,75.44832306639287,0.304635761589404,-0.20521267461915477,0.7468625519586009,8.0,0.0,0.04437827105824671,-0.010080649052844958,-0.31754044516461616,480,119.91786447638603,0.35833333333333334,0.0193911616261163,1.0278893548743275,9.0,0.0125,0.043774931251012325,0.00029728365249726506,0.008323942269923423
meanrev,1.5,3.0,1286,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": true, ""strong_close"": false}",475,67.80406726632772,0.2631578947368421,-0.039241351864434955,0.9528706713366885,10.0,0.0,0.03206534313148323,-0.002730421322258716,-0.06880661732091965,302,75.44832306639287,0.25496688741721857,-0.1028514759668882,0.8807723840567807,9.0,0.0,0.04437827105824671,-0.0035694843068801046,-0.09994556059264292,480,119.91786447638603,0.28541666666666665,0.050176694489685786,1.0640363876070542,11.0,0.020833333333333332,0.043774931251012325,0.0005347517862760128,0.01225067728559593
meanrev,2.0,0.5,1286,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": true, ""strong_close"": false}",472,67.37583105201408,0.7033898305084746,0.005107393726874789,1.0156340535297061,4.0,0.0,0.04240751678463905,0.00011354532906789596,0.007153355731277446,289,72.20054757015743,0.6851211072664359,-0.02975480353861826,0.9178318358160265,4.0,0.0,0.05823769087190612,-0.000584140144172231,-0.03680082908285055,468,116.91991786447639,0.7051282051282052,0.03769301546410987,1.120714244753849,4.0,0.002136752136752137,0.05715220644438814,0.002187369026029112,0.13780424863983404
meanrev,2.0,0.75,1286,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": true, ""strong_close"": false}",472,67.37583105201408,0.6165254237288136,0.03067656071054395,1.0733902227067502,6.0,0.0,0.04240751678463905,0.0014612433182047875,0.06137221936460108,289,72.20054757015743,0.5813148788927336,-0.039561129324004664,0.916883085119942,6.0,0.0,0.05823769087190612,-0.0020759869902421757,-0.08719145359017139,468,116.91991786447639,0.6217948717948718,0.06110905932809398,1.1526178487480743,7.0,0.004273504273504274,0.05715220644438814,0.003272102943191109,0.11779570595487991
meanrev,2.0,1.0,1286,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": true, ""strong_close"": false}",472,67.37583105201408,0.5402542372881356,0.02796191203889924,1.05599545034705,8.0,0.0,0.04240751678463905,0.0006033364434413606,0.019005097968402856,289,72.20054757015743,0.4982698961937716,-0.06382864119383398,0.8874600947173695,7.0,0.0,0.05823769087190612,-0.004831719957687769,-0.1739419184767597,468,116.91991786447639,0.5470085470085471,0.05473310151613615,1.1140756936754264,8.0,0.00641025641025641,0.05715220644438814,0.002282720417343145,0.07190569314630907
