family,sl_atr,rr,signals,rule,train_n,train_per_year,train_win,train_avg_r,train_pf,train_bars,train_unres,train_r_per_bar,valid_n,valid_per_year,valid_win,valid_avg_r,valid_pf,valid_bars,valid_unres,valid_r_per_bar,hold_n,hold_per_year,hold_win,hold_avg_r,hold_pf,hold_bars,hold_unres,hold_r_per_bar
meanrev,3.0,0.75,349,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -0.05, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": true, ""strong_close"": false}",129,18.4141572154869,0.627906976744186,0.06881194825827384,1.175403815755802,10.0,0.0,0.006881194825827384,78,19.48665297741273,0.5384615384615384,-0.15328997281765327,0.7183090748727555,13.0,0.0,-0.011791536370588714,101,25.23271731690623,0.693069306930693,0.19564419567228922,1.6122924105661718,11.0,0.0,0.01778583597020811
meanrev,3.0,1.0,349,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -0.05, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": true, ""strong_close"": false}",129,18.4141572154869,0.5271317829457365,0.0178311078772395,1.0353852705633781,15.0,0.0,0.0011887405251493,78,19.48665297741273,0.41025641025641024,-0.2841716008402107,0.5839732499755427,19.0,0.0,-0.014956400044221616,101,25.23271731690623,0.6138613861386139,0.23759479816731324,1.588131582878534,19.0,0.009900990099009901,0.012504989377227013
meanrev,3.0,1.5,349,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -0.05, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": true, ""strong_close"": false}",129,18.4141572154869,0.43410852713178294,0.052148420531145344,1.0866111025692609,23.0,0.0,0.002267322631788928,78,19.48665297741273,0.32051282051282054,-0.30328885658692717,0.6085746205371845,20.0,0.0,-0.01516444282934636,101,25.23271731690623,0.5445544554455446,0.32701740120555206,1.6858991582667266,25.0,0.04950495049504951,0.013080696048222082
meanrev,3.0,2.0,349,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -0.05, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": true, ""strong_close"": false}",129,18.4141572154869,0.3875968992248062,0.13164591262041572,1.2018100256768125,29.0,0.0,0.004539514228290197,78,19.48665297741273,0.2692307692307692,-0.2955613781418922,0.642734654969968,24.0,0.0,-0.012315057422578842,101,25.23271731690623,0.46534653465346537,0.2999877805871133,1.5341342858474385,33.0,0.06930693069306931,0.009090538805670099
meanrev,3.0,3.0,349,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -0.05, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": true, ""strong_close"": false}",129,18.4141572154869,0.3333333333333333,0.2774782000342796,1.387776869752917,36.0,0.0,0.007707727778729989,78,19.48665297741273,0.2564102564102564,-0.07980112963314176,0.9051347832179971,28.0,0.0,-0.002850040344040777,101,25.23271731690623,0.3564356435643564,0.21955367474777732,1.3253838496061607,46.0,0.07920792079207921,0.004772905972777768
meanrev,1.0,0.5,37955,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 20.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",13458,1921.0676574110284,0.6851686729083073,-0.0645704562230865,0.8177501004416563,1.0,0.0,-0.0645704562230865,10892,2721.13620807666,0.6670951156812339,-0.07026156222739754,0.8099625442149617,1.0,0.0,-0.07026156222739754,13300,3322.7241615331964,0.6747368421052632,-0.04730620437454501,0.8677932047810737,2.0,0.001954887218045113,-0.023653102187272505
meanrev,1.0,0.75,37955,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 20.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",13458,1921.0676574110284,0.6069995541685242,-0.02926431473367096,0.9341947433843177,2.0,0.0,-0.01463215736683548,10892,2721.13620807666,0.5809768637532133,-0.054790167739162725,0.8825871872739612,2.0,0.0,-0.027395083869581362,13300,3322.7241615331964,0.5916541353383459,-0.019849744641134117,0.9558613884664257,2.0,0.002857142857142857,-0.009924872320567059
meanrev,1.0,1.0,37955,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 20.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",13458,1921.0676574110284,0.5474067469163323,0.003858964374337407,1.0075081838473776,2.0,0.0,0.0019294821871687034,10892,2721.13620807666,0.5190047741461623,-0.037857628821695535,0.9298796545324629,2.0,0.0,-0.018928814410847768,13300,3322.7241615331964,0.5211278195488722,-0.015721980169197243,0.9702947880010482,3.0,0.003909774436090226,-0.005240660056399081
meanrev,1.0,1.5,37955,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 20.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",13458,1921.0676574110284,0.4497696537375539,0.03212954658571996,1.0513443992640246,3.0,0.0,0.010709848861906653,10892,2721.13620807666,0.42655159750275434,-0.017974071664313286,0.9721467476480592,3.0,0.0,-0.005991357221437762,13300,3322.7241615331964,0.4254887218045113,8.69639225374454e-05,1.0001362506270606,3.0,0.006390977443609023,2.8987974179148468e-05
meanrev,1.0,2.0,37955,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 20.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",13458,1921.0676574110284,0.3860157527121415,0.06183128547440729,1.0884726988231905,4.0,0.0,0.015457821368601823,10892,2721.13620807666,0.35943811972089607,-0.013677297559483718,0.9810459201389735,4.0,0.0,-0.0034193243898709294,13300,3322.7241615331964,0.3611278195488722,0.0075030469826466144,1.0105227922609397,4.0,0.009097744360902256,0.0018757617456616536
meanrev,1.0,3.0,37955,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 20.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",13458,1921.0676574110284,0.30123346708277604,0.09489035037723932,1.1183459751326081,5.0,0.0,0.018978070075447863,10892,2721.13620807666,0.2759823723834007,0.007342874042813298,1.0089778611215232,5.0,0.0,0.0014685748085626596,13300,3322.7241615331964,0.28541353383458645,0.043670306296502315,1.0543628037114607,5.0,0.011578947368421053,0.008734061259300463
meanrev,1.5,0.5,37955,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 20.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",13386,1910.789988267501,0.7088002390557299,0.0040580714804015275,1.0126466382931556,2.0,0.0,0.0020290357402007637,10522,2628.6995208761123,0.6801938794905912,-0.027483150407312102,0.9214514922575263,2.0,0.0,-0.013741575203656051,12725,3179.072553045859,0.685343811394892,-0.004760663822245978,0.9858984764139754,3.0,0.0045579567779960705,-0.0015868879407486592
meanrev,1.5,0.75,37955,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 20.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",13386,1910.789988267501,0.6270730614074406,0.039581054546947776,1.096224647305663,3.0,0.0,0.013193684848982591,10522,2628.6995208761123,0.5961794335677628,-0.009738400433020152,0.9780687023688632,3.0,0.0,-0.003246133477673384,12725,3179.072553045859,0.5928487229862476,0.0028019495842389187,1.0063752806373256,4.0,0.006915520628683693,0.0007004873960597297
meanrev,1.5,1.0,37955,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 20.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",13386,1910.789988267501,0.5579710144927537,0.057213566571593294,1.11724500529818,4.0,0.0,0.014303391642898323,10522,2628.6995208761123,0.5300323132484318,0.00248211461823352,1.0047980084094044,5.0,0.0,0.000496422923646704,12725,3179.072553045859,0.5280943025540275,0.0186688793365056,1.036602759284345,5.0,0.00919449901768173,0.00373377586730112
meanrev,1.5,1.5,37955,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 20.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",13386,1910.789988267501,0.4613775586433587,0.08745966971323692,1.1468520531722275,6.0,0.0,0.014576611618872819,10522,2628.6995208761123,0.42662991826648927,0.002740237083889059,1.004343600216621,6.0,0.0,0.00045670618064817646,12725,3179.072553045859,0.43905697445972497,0.04813764539593314,1.0789886486568512,6.0,0.013280943025540275,0.00802294089932219
meanrev,1.5,2.0,37955,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 20.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",13386,1910.789988267501,0.3977289705662633,0.12105059229344754,1.1810357202695267,8.0,0.0,0.015131324036680943,10522,2628.6995208761123,0.3628587720965596,0.02155299267884479,1.0307304392092707,8.0,0.0,0.0026941240848555987,12725,3179.072553045859,0.3792534381139489,0.07527626312370553,1.111263130272539,8.0,0.016267190569744596,0.009409532890463191
meanrev,1.5,3.0,37955,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 20.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",13386,1910.789988267501,0.32070820259973104,0.20339008325725194,1.2685552881123487,11.0,0.0,0.018490007568841085,10522,2628.6995208761123,0.28264588481277325,0.06284966461348364,1.0794422614939851,11.0,0.0,0.005713605873953058,12725,3179.072553045859,0.30726915520628684,0.14253143110218908,1.187949143318202,10.0,0.023339882121807466,0.014253143110218908
meanrev,2.0,0.5,37955,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 20.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",13268,1893.9460305044975,0.7221133554416641,0.04144623123631238,1.1375391249033915,3.0,0.0,0.013815410412104127,10078,2517.775496235455,0.6916054772772375,-0.0014760317905584265,0.9955943537881065,4.0,0.0,-0.0003690079476396066,12131,3030.6741957563313,0.695738191410436,0.02156330892864669,1.0668713706072779,4.0,0.0062649410600939745,0.005390827232161673
meanrev,2.0,0.75,37955,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 20.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",13268,1893.9460305044975,0.6344588483569491,0.06932454352082151,1.1750774571624403,5.0,0.0,0.013864908704164302,10078,2517.775496235455,0.6033935304623933,0.013380924314485362,1.0311170849206939,5.0,0.0,0.0026761848628970722,12131,3030.6741957563313,0.6097601187041464,0.04432439165014404,1.1069770783989674,6.0,0.00964471189514467,0.00738739860835734
meanrev,2.0,1.0,37955,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 20.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",13268,1893.9460305044975,0.5676062707265601,0.0914468610689967,1.1950421621250202,7.0,0.0,0.013063837295570957,10078,2517.775496235455,0.5327445921809882,0.019700097024979126,1.038953380587867,7.0,0.0,0.002814299574997018,12131,3030.6741957563313,0.5448850053581733,0.06030555936909296,1.12428151832201,8.0,0.013106916165196604,0.00753819492113662
meanrev,2.0,1.5,37955,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 20.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",13268,1893.9460305044975,0.4784443774495026,0.14618160254910403,1.2573904546617072,11.0,0.0,0.013289236595373094,10078,2517.775496235455,0.43927366540980356,0.04774920504223629,1.0785222816509186,11.0,0.0,0.00434083682202148,12131,3030.6741957563313,0.4599785673068997,0.10982044424994927,1.1901666993262776,11.0,0.018217789135273266,0.009983676749995389
meanrev,2.0,2.0,37955,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 20.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",13268,1893.9460305044975,0.4201085318058487,0.2057223971330097,1.3250788918165166,14.0,0.0,0.01469445693807212,10078,2517.775496235455,0.3760666798968049,0.07588292362716971,1.1120051438213951,14.0,0.0,0.005420208830512122,12131,3030.6741957563313,0.40301706372104523,0.155628293368121,1.2430453351972313,13.0,0.02407056302036106,0.011971407182163154
meanrev,2.0,3.0,37955,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 20.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",13268,1893.9460305044975,0.3419505577328912,0.3035672581356256,1.4214529949414079,19.0,0.0,0.015977224112401347,10078,2517.775496235455,0.2995634054375868,0.14672546523873253,1.1933484275396056,18.0,0.0,0.00815141473548514,12131,3030.6741957563313,0.33772978320006597,0.25754054717899627,1.3614723556011137,17.0,0.03791938010056879,0.015149443951705662
meanrev,3.0,0.5,37955,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 20.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",12725,1816.435275713727,0.7295088408644401,0.06791078819925483,1.2349885057314316,7.0,0.0,0.009701541171322119,8731,2181.255989048597,0.7069064253808269,0.03127511399844813,1.0999050136874124,7.0,0.0,0.004467873428349733,10423,2603.9664613278574,0.7096805142473376,0.050900444935412584,1.1674188250749775,7.0,0.008250983402091528,0.007271492133630369
meanrev,3.0,0.75,37955,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 20.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",12725,1816.435275713727,0.6496660117878192,0.10843376924768588,1.2895424573321608,11.0,0.0,0.009857615386153262,8731,2181.255989048597,0.6234108349559042,0.05888597186320777,1.1466540756171957,11.0,0.0,0.005353270169382525,10423,2603.9664613278574,0.6276503885637532,0.08272740218196464,1.2120892762571245,11.0,0.013815600115130002,0.007520672925633149
meanrev,3.0,1.0,37955,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 20.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",12725,1816.435275713727,0.5877406679764243,0.14366580711158733,1.325370043790408,14.0,0.0,0.01026184336511338,8731,2181.255989048597,0.5593860955217043,0.08746192608452519,1.1864843329151025,15.0,0.0,0.005830795072301679,10423,2603.9664613278574,0.5717163964309699,0.12117303461884099,1.2693842191937859,15.0,0.019092391825769932,0.008078202307922732
meanrev,3.0,1.5,37955,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 20.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",12725,1816.435275713727,0.5049901768172887,0.22420839605097567,1.4212067001274358,21.0,0.0,0.0106765902881417,8731,2181.255989048597,0.46180277173290574,0.12326952345328618,1.2154538572155271,22.0,0.0,0.005603160156967554,10423,2603.9664613278574,0.49323611244363424,0.19141282453804567,1.3588066545719262,21.0,0.0315648085963734,0.009114896406573604
meanrev,3.0,2.0,37955,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 20.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",12725,1816.435275713727,0.4451866404715128,0.29052557631519355,1.486276752725997,28.0,7.858546168958742e-05,0.010375913439828341,8731,2181.255989048597,0.4015576680792578,0.1726960012200933,1.2718671880699821,29.0,0.0,0.0059550345248308035,10423,2603.9664613278574,0.44603281205027345,0.2696482189795244,1.4618111108352323,27.0,0.043749400364578334,0.009986971073315719
meanrev,3.0,3.0,37955,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 20.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",12725,1816.435275713727,0.36817288801571707,0.42053982961933295,1.6163929448825773,40.0,0.001100196463654224,0.010513495740483323,8731,2181.255989048597,0.3179475432367426,0.22714843092720446,1.3127055558013065,39.0,0.0028633604398121634,0.005824318741723192,10423,2603.9664613278574,0.3835747865297899,0.3868353957101491,1.5949950841793485,36.0,0.07493044229108702,0.010745427658615253
meanrev,1.0,0.5,1927,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 20.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": true, ""strong_close"": false}",673,96.06765741102855,0.6998514115898959,-0.037040608139997676,0.8890017090064424,1.0,0.0,-0.037040608139997676,539,134.65776865160848,0.6103896103896104,-0.1483534597398485,0.645824125551815,2.0,0.0,-0.07417672986992425,698,174.38056125941137,0.664756446991404,-0.06117127131961276,0.8352980919862176,2.0,0.004297994269340974,-0.03058563565980638
meanrev,1.0,0.75,1927,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 20.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": true, ""strong_close"": false}",673,96.06765741102855,0.6106983655274889,-0.009835060218674816,0.9774136507425235,2.0,0.0,-0.004917530109337408,539,134.65776865160848,0.5231910946196661,-0.14354447829437042,0.7208939005031297,2.0,0.0,-0.07177223914718521,698,174.38056125941137,0.5945558739255015,-0.018104635232503455,0.959579155400738,2.0,0.004297994269340974,-0.009052317616251727
meanrev,1.0,1.0,1927,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 20.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": true, ""strong_close"": false}",673,96.06765741102855,0.5453194650817236,0.018022276713411303,1.0354103992159125,2.0,0.0,0.009011138356705651,539,134.65776865160848,0.4675324675324675,-0.14821198943218014,0.7560042653996889,2.0,0.0,-0.07410599471609007,698,174.38056125941137,0.5286532951289399,-0.007280300035684194,0.9861051766812705,3.0,0.0071633237822349575,-0.002426766678561398
meanrev,1.0,1.5,1927,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 20.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": true, ""strong_close"": false}",673,96.06765741102855,0.45022288261515603,0.03493828125684187,1.0562680195889695,3.0,0.0,0.011646093752280623,539,134.65776865160848,0.3673469387755102,-0.18445268848120455,0.7452750107459017,3.0,0.0,-0.06148422949373485,698,174.38056125941137,0.4369627507163324,0.0192084746549862,1.0306013831157776,4.0,0.008595988538681949,0.00480211866374655
