rule,train_n,train_win,train_avg,train_pf,train_payoff,valid_n,valid_win,valid_avg,valid_pf,valid_payoff,hold_n,hold_win,hold_avg,hold_pf,hold_payoff,selection_score
mom21>=-0.0103349 AND stop_pct>=0.0312661,80,0.5375,0.3899909507248444,1.8902604178906801,1.6265031502780272,43,0.4186046511627907,0.024010382368436282,1.0414446382567613,1.4464508864677241,32,0.375,-0.06598622069700141,0.8788148285171906,1.4646913808619844,0.42100568939963434
rsi14>=46.0741 AND atr_pct>=0.0262339,93,0.5053763440860215,0.29198193434550357,1.594590027009102,1.5606625796259297,65,0.4153846153846154,0.05355052591383075,1.0929788593203968,1.5382665427472253,56,0.3392857142857143,-0.14478312212681774,0.7286899872679131,1.4190278699427783,0.4207396679759985
rsi14<=52.9132 AND atr_pct>=0.0262339,91,0.5274725274725275,0.3244223220985049,1.6951453865325523,1.518567742102078,67,0.417910447761194,0.02780542989378509,1.047912458667595,1.45959235314415,48,0.3958333333333333,0.010209966748903676,1.0237671640003307,1.5625919871583998,0.42069099075057254
body_pct<=0.820836 AND stop_pct>=0.0312661,178,0.5056179775280899,0.2696449318519801,1.5419374808142874,1.5076722034628587,94,0.4148936170212766,0.05520242418602819,1.0943213072732814,1.5432736384623198,65,0.36923076923076925,-0.10437787218022465,0.8067695036143351,1.3782312353411557,0.4204138594398794
ema20_dist<=-0.00500608 AND lower_wick<=0.478698,90,0.5111111111111111,0.30266784982863876,1.6345681869688649,1.5635000049267405,48,0.4166666666666667,0.036403908731656165,1.063171741991056,1.4884404387874783,33,0.42424242424242425,-0.039949201905761,0.9151010782163496,1.2419228918650456,0.42030705753983233
atr_pct>=0.0177109 AND ema50_dist>=0.00165905,136,0.5147058823529411,0.27225502140842023,1.5450030228992846,1.4567171358764683,80,0.4125,0.06746757074053997,1.1126365164681196,1.5846641295152006,54,0.3888888888888889,-0.0921512490826217,0.8236469844133661,1.2943024040781466,0.41924675707405396
ema50_dist>=0.00165905 AND body_pct>=0.310082,137,0.5109489051094891,0.2681659663411178,1.52984319497406,1.4642784866180287,70,0.4142857142857143,0.04378418831695256,1.074612254217711,1.519279393894005,45,0.4222222222222222,0.002806062164286664,1.0060727474161522,1.3767311280431556,0.4186641331174096
rsi14<=48.857 AND lower_wick<=0.478698,88,0.5113636363636364,0.2609576679289473,1.5128172898183543,1.4455809658264276,55,0.41818181818181815,-0.0008932039153806824,0.998471740976542,1.3891780744021454,31,0.45161290322580644,0.10301433989182078,1.2411947380048465,1.5071650390058853,0.41809249779028007
lower_wick<=0.478698 AND close_location<=0.948283,176,0.5,0.27050659080639194,1.5437902821955818,1.5437902821955818,98,0.41836734693877553,-0.007843008021698683,0.9869707147591402,1.3721300180797802,56,0.44642857142857145,0.05997814715537505,1.1238346775692776,1.393555000185904,0.4175830461366057
mom126<=0.205921 AND atr_pct>=0.0208043,84,0.5476190476190477,0.31725287381008044,1.708370847486571,1.4112628740106457,47,0.425531914893617,-0.08393715259246179,0.8503215149512511,1.147934045184189,35,0.37142857142857144,-0.06472045884566782,0.88824487887474,1.503183641172637,0.4171381996343708
ema50_dist>=-0.00668662 AND close_location<=0.887837,135,0.5037037037037037,0.2604728282702941,1.496243039792988,1.4742394656783855,73,0.410958904109589,0.06097818254760259,1.102098221597695,1.579674117623363,39,0.46153846153846156,0.19547936852746667,1.4561275657641974,1.6988154933915638,0.41705672236434926
ema20_dist<=-0.00500608 AND body_pct>=0.310082,88,0.5113636363636364,0.2801499878677658,1.5759428851930222,1.5059009791844433,46,0.41304347826086957,0.03877919155283889,1.066804178830203,1.5159848857060778,31,0.3870967741935484,-0.13420263893281414,0.7204945984709592,1.1407831142456855,0.41692139741615347
mom126<=0.205921 AND ema20_dist<=0.00134722,102,0.5098039215686274,0.17546494309773442,1.3346240163757936,1.283292323438263,45,0.4222222222222222,-0.05328256057311088,0.9105103907184491,1.2459615872989303,29,0.3793103448275862,-0.06634765064442175,0.8928501493467527,1.4610275171128682,0.41689396616491115
body_pct<=0.820836 AND lower_wick<=0.478698,168,0.5059523809523809,0.28385087139467435,1.5730229947030596,1.5360106889453407,89,0.4157303370786517,0.010585530229719456,1.0175228571213641,1.430032123521917,56,0.42857142857142855,0.0014460930590219872,1.0028698941101526,1.3371598588135367,0.4167888901016236
atr_pct>=0.0208043 AND vol_ratio<=0.964122,104,0.5192307692307693,0.3076933265015811,1.651434031498327,1.5291055847206731,66,0.4090909090909091,0.07663209707407215,1.1316375055068817,1.6345875079543848,49,0.3673469387755102,-0.09013719961484964,0.8183204283360038,1.4093296265786732,0.4167541187983163
mom21>=-0.0532065 AND atr_pct>=0.0262339,71,0.5070422535211268,0.3184620845253715,1.6589821169277543,1.612899280346428,53,0.41509433962264153,0.014136609168731518,1.0239798651998608,1.4428807191452582,44,0.3409090909090909,-0.1808828078744079,0.6697306713550022,1.2948126312863373,0.4165080005395147
atr_pct>=0.0262339 AND pa<=4,68,0.5294117647058824,0.3773111254448454,1.80992206757514,1.6088196156223467,51,0.4117647058823529,0.027415292978963397,1.0469966439720972,1.4957094913887106,44,0.3409090909090909,-0.15821938991117443,0.717357110617387,1.3868904138602818,0.41450623518024926
atr_pct>=0.0262339 AND pa<=4,68,0.5294117647058824,0.3773111254448454,1.80992206757514,1.6088196156223467,51,0.4117647058823529,0.027415292978963397,1.0469966439720972,1.4957094913887106,44,0.3409090909090909,-0.15821938991117443,0.717357110617387,1.3868904138602818,0.41450623518024926
atr_pct>=0.0262339 AND pa<=4,68,0.5294117647058824,0.3773111254448454,1.80992206757514,1.6088196156223467,51,0.4117647058823529,0.027415292978963397,1.0469966439720972,1.4957094913887106,44,0.3409090909090909,-0.15821938991117443,0.717357110617387,1.3868904138602818,0.41450623518024926
mom21>=-0.0103349 AND pa<=4,69,0.5362318840579711,0.4114774997816293,1.8724701306327156,1.6194336264931593,36,0.4166666666666667,-0.026132516110726995,0.9570255209736325,1.3398357293630854,25,0.32,-0.2018476622235664,0.6750756035788372,1.434535657605029,0.414053415055594
mom21>=-0.0103349 AND pa<=4,69,0.5362318840579711,0.4114774997816293,1.8724701306327156,1.6194336264931593,36,0.4166666666666667,-0.026132516110726995,0.9570255209736325,1.3398357293630854,25,0.32,-0.2018476622235664,0.6750756035788372,1.434535657605029,0.414053415055594
mom21>=-0.0103349 AND pa<=4,69,0.5362318840579711,0.4114774997816293,1.8724701306327156,1.6194336264931593,36,0.4166666666666667,-0.026132516110726995,0.9570255209736325,1.3398357293630854,25,0.32,-0.2018476622235664,0.6750756035788372,1.434535657605029,0.414053415055594
rsi14<=48.857 AND atr_pct>=0.0208043,64,0.515625,0.2717071482718108,1.5606069396165503,1.4660247008519107,48,0.4166666666666667,-0.02946861632984321,0.9494889547485804,1.3292845366480128,33,0.3939393939393939,0.018161815081049026,1.0429962116827998,1.6046095564350766,0.4137198050336824
close_location<=0.887837 AND stop_pct<=0.0399671,67,0.5074626865671642,0.2522212092015106,1.4718374879348772,1.4285481500544397,29,0.41379310344827586,-0.012112668288357175,0.9809484916219401,1.3896770297977483,7,0.42857142857142855,-0.06234176271366173,0.9290650906217078,1.2387534541622771,0.41258183661944015
atr_pct>=0.0262339 AND body_pct<=0.820836,94,0.5425531914893617,0.40611973108441374,1.9132977516342147,1.6131726141229654,66,0.4090909090909091,0.030788258540272742,1.0531396843679708,1.5212017663092912,49,0.3469387755102041,-0.17455889330486857,0.6749579765750048,1.2705091323764794,0.4121697349449364
mom21>=-0.0103349 AND close_location<=0.887837,68,0.5,0.3023435873728446,1.5954005445918744,1.5954005445918744,39,0.41025641025641024,0.009818342530235202,1.016662900268693,1.4614529191362462,19,0.42105263157894735,-0.014906603912370957,0.9711591878044052,1.3353438832310571,0.41123824450943375
atr_pct>=0.0262339 AND spy_strength<=0.110158,91,0.5054945054945055,0.2868666579793373,1.5912944003543399,1.5567010438248978,76,0.40789473684210525,0.017353262101787302,1.0298342988152702,1.4949207563447473,61,0.32786885245901637,-0.17035381449409273,0.6851147058416858,1.404485146975456,0.409630063052284
vol_ratio>=0.81839 AND lower_wick>=0.136428,101,0.504950495049505,0.26664901513653916,1.5087467097554141,1.4791634409366807,44,0.4090909090909091,0.00450799212939816,1.007328208778317,1.4550296349020135,31,0.3548387096774194,-0.12835568666319397,0.8082194509404255,1.4694899108007735,0.40954170830384895
atr_pct>=0.0208043 AND ema50_dist<=0.030719,119,0.5042016806722689,0.22252687538518454,1.4463882901994436,1.4222818186961195,76,0.40789473684210525,0.015012013668533258,1.0260385201941424,1.4894107551205293,56,0.375,-0.005332566764313258,0.9892101974677513,1.6486836624462522,0.4093959382089586
mom21>=-0.0103349 AND lower_wick<=0.478698,87,0.5057471264367817,0.3158631693674055,1.6473254591123359,1.60988624413251,44,0.4090909090909091,-0.003324998762054505,0.994381467079945,1.4363287857821427,27,0.4444444444444444,0.09650078052906082,1.2119262186337905,1.5149077732922382,0.4087584092147037
close_location<=0.887837 AND spy_strength>=0.0633548,127,0.5039370078740157,0.23721005443685098,1.4588875530870682,1.4360924350700828,79,0.4050632911392405,0.03576143608963684,1.0594602495098755,1.5560822414676299,31,0.5161290322580645,0.254812599021022,1.6600571696591917,1.5563035965554923,0.4086394347482042
rs63>=0.709861 AND atr_pct>=0.0262339,64,0.515625,0.34392757081176084,1.7208833923579139,1.6165874291847069,40,0.4,0.06915777205753601,1.11232431654059,1.6684864748108854,34,0.35294117647058826,-0.13968191394983992,0.7183214490652462,1.316922656619618,0.4069157772057536
rs63>=0.436461 AND atr_pct>=0.0262339,98,0.5408163265306123,0.36724488762439544,1.8314568785599807,1.5550105572679083,74,0.40540540540540543,0.0055861563024487675,1.009521557718561,1.4806316179872228,55,0.38181818181818183,-0.09243328790711569,0.8144557710843545,1.318642676993717,0.4059640210356503
rs63<=0.559554 AND body_pct<=0.707092,72,0.5138888888888888,0.3071864395537882,1.664962760337437,1.57496477329217,22,0.4090909090909091,-0.034989946902209225,0.9341209935957341,1.3492858796382825,23,0.2608695652173913,-0.3283495138623509,0.5835154608559118,1.653293805758417,0.4055919144006882
rs63>=0.559554 AND atr_pct>=0.0262339,83,0.5180722891566265,0.3255901984125499,1.702281202942514,1.5835173980860597,62,0.4032258064516129,0.016031448829770874,1.0268378066813202,1.5197199538883537,42,0.40476190476190477,-0.09118070446734197,0.8082285050970398,1.1885713310250585,0.40482895133458996
atr_pct>=0.0177109 AND qqq_strength<=0.0988458,92,0.532608695652174,0.28412040133483746,1.5944476128636331,1.3992091296558413,44,0.4090909090909091,-0.05117297600076342,0.9105396340911007,1.3152239159093677,52,0.3076923076923077,-0.2815334036580846,0.6053744841131409,1.3620925892545672,0.4039736114908328
ema50_dist>=0.0117799 AND close_location<=0.887837,65,0.5230769230769231,0.2958954456984634,1.579629202115459,1.4402501548699773,38,0.39473684210526316,0.08240642149265362,1.1365500281945211,1.7427100432315992,21,0.5714285714285714,0.3277276854652157,1.882117886764817,1.4115884150736129,0.4029774842545285
ema50_dist>=-0.00668662 AND qqq_strength<=0.0988458,75,0.5466666666666666,0.3499154769371895,1.7134896158361004,1.4209426082543273,42,0.40476190476190477,-0.024173097247605333,0.9578217068997382,1.4085613336760856,45,0.37777777777777777,-0.050940304513626036,0.9152567840673675,1.5074817619933114,0.40234459503714426
ema50_dist>=-0.00668662 AND body_pct<=0.544288,91,0.5054945054945055,0.26573680464367494,1.516456423190842,1.4834899792084324,48,0.3958333333333333,0.06383162466113872,1.1084561642934185,1.6918541455004807,31,0.41935483870967744,0.0339142837980768,1.0609809398175902,1.4690505320551248,0.4022164957994472
atr_pct>=0.0262339 AND spy_strength<=0.0941282,72,0.5,0.2955187466867468,1.6277480885915172,1.6277480885915172,47,0.40425531914893614,-0.02595158338694687,0.9539199716119997,1.4057768002703153,57,0.3157894736842105,-0.19910960050885132,0.6326530352685001,1.3707482430817501,0.4016601608102415
mom63>=0.02888 AND atr_pct>=0.0262339,97,0.5154639175257731,0.32272735330279456,1.6938279528296913,1.5921982756599098,70,0.4,0.008702352546143825,1.0143996568466598,1.5215994852699897,52,0.38461538461538464,-0.07146176205329649,0.8496727934627011,1.3594764695403219,0.4008702352546144
rs63<=0.709861 AND ema50_dist>=0.00165905,76,0.5131578947368421,0.2097322524285474,1.4043624502049425,1.3323438630149456,47,0.40425531914893614,-0.061633246349085964,0.8980805994436636,1.323487199180136,25,0.4,-0.039752323392313986,0.9206400931089356,1.3809601396634033,0.39809199451402755
lower_wick<=0.478698 AND stop_pct<=0.0399671,84,0.5357142857142857,0.37519883699980067,1.7574562118687462,1.5231287169529135,30,0.4,-0.02294117536684038,0.9647563989301268,1.44713459839519,15,0.4666666666666667,0.13697682596382776,1.201670919973467,1.373338194255391,0.397705882463316
atr_pct>=0.0177109 AND spy_strength<=0.079561,96,0.5104166666666666,0.28874792963093326,1.5949402928470706,1.5298406890573941,40,0.4,-0.025989566442495282,0.9549199414144074,1.432379912121611,52,0.28846153846153844,-0.3354756698335943,0.5327711618976165,1.314168866014121,0.3974010433557505
atr_pct>=0.0262339 AND lower_wick<=0.478698,92,0.5,0.2845886407251047,1.6104278433324046,1.6104278433324046,67,0.40298507462686567,-0.06367699634977114,0.8935938182223854,1.3238426936627932,53,0.39622641509433965,-0.04137223315064523,0.9100847112553039,1.3867957504842725,0.39661737499188854
atr_pct>=0.0262339 AND pa>=4,113,0.504424778761062,0.29118799770980064,1.6092230149427822,1.580991032224488,78,0.3974358974358974,-0.009398623999786958,0.9841519870797761,1.4921013997661123,64,0.359375,-0.1093406494674223,0.7879529161705268,1.4046117201300694,0.39649603503591874
atr_pct>=0.0262339 AND pa>=4,113,0.504424778761062,0.29118799770980064,1.6092230149427822,1.580991032224488,78,0.3974358974358974,-0.009398623999786958,0.9841519870797761,1.4921013997661123,64,0.359375,-0.1093406494674223,0.7879529161705268,1.4046117201300694,0.39649603503591874
atr_pct>=0.0262339 AND stop_pct>=0.0312661,113,0.504424778761062,0.29118799770980064,1.6092230149427822,1.580991032224488,78,0.3974358974358974,-0.009398623999786958,0.9841519870797761,1.4921013997661123,64,0.359375,-0.1093406494674223,0.7879529161705268,1.4046117201300694,0.39649603503591874
atr_pct>=0.0262339 AND pa>=4,113,0.504424778761062,0.29118799770980064,1.6092230149427822,1.580991032224488,78,0.3974358974358974,-0.009398623999786958,0.9841519870797761,1.4921013997661123,64,0.359375,-0.1093406494674223,0.7879529161705268,1.4046117201300694,0.39649603503591874
atr_pct>=0.0262339,113,0.504424778761062,0.29118799770980064,1.6092230149427822,1.580991032224488,78,0.3974358974358974,-0.009398623999786958,0.9841519870797761,1.4921013997661123,64,0.359375,-0.1093406494674223,0.7879529161705268,1.4046117201300694,0.39649603503591874
atr_pct>=0.0208043 AND close_location>=0.828223,106,0.5094339622641509,0.2723883010442723,1.551781330461376,1.4943079478516954,55,0.4,-0.03683938425943456,0.9372995528337144,1.4059493292505718,49,0.32653061224489793,-0.1667794287640541,0.6974360757345671,1.4384619062025448,0.3963160615740566
atr_pct>=0.0262339 AND osc>=2,109,0.5045871559633027,0.2938894106453939,1.6167798735145618,1.587383875814297,73,0.3972602739726027,-0.02366378610239013,0.9608086113668777,1.4577785827635386,57,0.3684210526315789,-0.1032864633581457,0.795910855932857,1.3644186101706122,0.3948938953623637
atr_pct>=0.0262339 AND osc>=2,109,0.5045871559633027,0.2938894106453939,1.6167798735145618,1.587383875814297,73,0.3972602739726027,-0.02366378610239013,0.9608086113668777,1.4577785827635386,57,0.3684210526315789,-0.1032864633581457,0.795910855932857,1.3644186101706122,0.3948938953623637
atr_pct>=0.0262339 AND osc>=2,109,0.5045871559633027,0.2938894106453939,1.6167798735145618,1.587383875814297,73,0.3972602739726027,-0.02366378610239013,0.9608086113668777,1.4577785827635386,57,0.3684210526315789,-0.1032864633581457,0.795910855932857,1.3644186101706122,0.3948938953623637
ema50_dist>=0.0117799 AND lower_wick<=0.478698,87,0.5402298850574713,0.3561540010543399,1.742125865371409,1.4826603109543903,46,0.391304347826087,0.021875982091879364,1.0358211678192173,1.611277372163227,34,0.4411764705882353,0.08773910424031911,1.1969921810127215,1.516190095949447,0.39349194603527493
mom126>=0.0363288 AND spy_strength<=0.079561,85,0.5176470588235295,0.28853325693471704,1.5697294042795154,1.4627023994422756,38,0.39473684210526316,-0.016514343697357277,0.9706114210637808,1.4882708456311307,48,0.3541666666666667,-0.11177753143547951,0.8177389212768196,1.491170974093024,0.3930854077355274
mom21<=0.0210374 AND atr_pct>=0.0262339,87,0.5057471264367817,0.2691477319138456,1.5567690367494584,1.5213879222778797,61,0.39344262295081966,-0.0046272751962823,0.992150035570002,1.52956463817042,51,0.37254901960784315,-0.10550557957320757,0.7887883373367535,1.32848562077769,0.39297989543119144
rsi14<=50.5519 AND body_pct<=0.544288,73,0.5068493150684932,0.24172373846746154,1.464099086968421,1.42452884137468,38,0.39473684210526316,-0.018211819235673832,0.9709958645184488,1.4888603255949546,26,0.34615384615384615,-0.24694202695604794,0.642505343562392,1.2136212045067403,0.39291566018169577
atr_pct>=0.0262339 AND vol_ratio<=0.964122,73,0.5205479452054794,0.3333418045038577,1.7168081473707208,1.5812706620519799,54,0.3888888888888889,0.03846686758911763,1.0650300215749804,1.673618605332112,41,0.34146341463414637,-0.151330802946538,0.6881501727609663,1.3271467617532922,0.39273557564780065
atr_pct>=0.0262339 AND ema50_dist>=-0.00668662,85,0.5529411764705883,0.4126862430254612,1.9418100460967738,1.5699740798229236,64,0.390625,0.017480859164227307,1.0290906064375098,1.6053813460425155,55,0.36363636363636365,-0.13054602608727772,0.7420680582817724,1.2986191019931015,0.3923730859164227
ema50_dist>=0.0117799 AND vol_ratio>=0.81839,62,0.5,0.2781762230179513,1.533397162695444,1.533397162695444,26,0.38461538461538464,0.06569211464663308,1.101702004560225,1.7627232072963601,21,0.42857142857142855,0.10443731600704947,1.2338196777638852,1.6450929036851805,0.39118459608004796
body_pct>=0.310082 AND stop_pct<=0.0399671,87,0.5287356321839081,0.34060626252566695,1.6773486556056565,1.4950281495615634,28,0.39285714285714285,-0.02061211044461697,0.9675376240317708,1.4952854189581912,14,0.42857142857142855,-0.016612675505916434,0.9771717542219538,1.3028956722959384,0.39079593181268113
mom63<=0.109485 AND atr_pct>=0.0208043,86,0.5116279069767442,0.22818793845087768,1.4670275339440364,1.4003444642193075,55,0.4,-0.10941024001557638,0.808181257444824,1.2122718861672361,42,0.40476190476190477,0.051405637211717994,1.0951865052753174,1.6105683901107606,0.38905897599844236
ema50_dist>=-0.00668662 AND lower_wick>=0.136428,136,0.5073529411764706,0.2720249083557159,1.5310731212969289,1.4866941902448443,70,0.38571428571428573,0.015903215291890687,1.025979410498924,1.6339672093131012,47,0.44680851063829785,0.07554616960766498,1.1501916597082065,1.4240468167815892,0.3873046072434748
mom63>=0.061588 AND mom126<=0.205921,80,0.5125,0.24292811902952116,1.479010815356585,1.4068639463148003,30,0.4,-0.1379298296398716,0.7794434229033803,1.1691651343550706,14,0.42857142857142855,-0.05744385303789169,0.8941160188765944,1.192154691835459,0.38620701703601285
rs63<=0.709861 AND atr_pct>=0.0208043,82,0.524390243902439,0.2654745764873385,1.5871394824750895,1.4394986003843835,53,0.39622641509433965,-0.1054715790598856,0.8161939527424432,1.2437241184646755,43,0.37209302325581395,-0.07450589053407505,0.8671815796078056,1.4633689155881722,0.3856792571883511
body_pct>=0.310082 AND close_location<=0.887837,119,0.5210084033613446,0.2949876455182579,1.6169743417500997,1.4865731851573496,67,0.3880597014925373,-0.03717673591517541,0.9398802416074913,1.4821188425348901,37,0.40540540540540543,0.028368369881720503,1.0577143755151386,1.5513144174222033,0.3843420279010198
ema50_dist>=-0.00668662 AND body_pct<=0.707092,135,0.5037037037037037,0.2653315672657326,1.5177449437820385,1.4954251651970085,75,0.38666666666666666,-0.025267136111403198,0.9587984244733617,1.5208526733025738,45,0.4666666666666667,0.14852325757967763,1.306470956411175,1.4931096644699142,0.38413995305552634
mom126>=0.0363288 AND atr_pct>=0.0262339,103,0.5048543689320388,0.29985296371814607,1.6216909250356704,1.5905045610926765,70,0.38571428571428573,-0.02026946795924579,0.9662691664034552,1.538873116864762,55,0.36363636363636365,-0.10644254259704616,0.7882836542934939,1.3794963950136143,0.38368733891836115
atr_pct>=0.0262339 AND close_location<=0.948283,90,0.5,0.32017723733709746,1.6670491830181018,1.6670491830181018,70,0.38571428571428573,-0.02253420326317572,0.962818698886787,1.533377927856735,48,0.3958333333333333,-0.017268781835729108,0.9632276286510234,1.4701895384673516,0.38346086538796814
atr_pct>=0.0208043 AND body_pct<=0.707092,95,0.5157894736842106,0.2904828502710666,1.6033716410853103,1.5052060304066177,67,0.3880597014925373,-0.051077239506139356,0.9157868517369943,1.4441254200467986,50,0.38,-0.10050682173374618,0.8269627750853702,1.3492550540866568,0.3829519775419234
spy_strength>=0.0633548 AND qqq_strength<=0.0988458,70,0.5571428571428572,0.31714087932834584,1.6666695830626121,1.3247886429472044,33,0.3939393939393939,-0.11059432275938708,0.8164474576419922,1.2560730117569112,23,0.5217391304347826,0.16886337451383954,1.3242418496831945,1.2138883622095948,0.3828799616634552
ema50_dist>=0.0117799 AND body_pct>=0.310082,93,0.5161290322580645,0.27848475169342174,1.5499553206035697,1.4530831130658464,47,0.3829787234042553,-0.005789315593304528,0.9906875834104707,1.596107773272425,35,0.42857142857142855,0.07716427602246778,1.1669516546200966,1.555935539493462,0.38239979184492484
lower_wick>=0.266191 AND close_location>=0.828223,66,0.5,0.28212726429427476,1.583974535342427,1.583974535342427,31,0.3870967741935484,-0.0550065553219971,0.9052930252070138,1.4333806232444386,22,0.22727272727272727,-0.49852567236235534,0.31407114845019735,1.0678419047306709,0.3815961186613487
rsi14<=48.857 AND vol_ratio<=0.964122,69,0.5072463768115942,0.2649807576209759,1.507257757874268,1.464193250506432,39,0.38461538461538464,-0.034772949424508384,0.9450528214043883,1.5120845142470212,23,0.43478260869565216,0.005971520776793705,1.0141380630678853,1.3183794819882508,0.3811380896729338
rs63<=0.559554 AND close_location<=0.887837,74,0.527027027027027,0.28398174532146836,1.592841696869125,1.4294733177030612,26,0.38461538461538464,-0.03773327821760713,0.9375415553474381,1.5000664885559012,21,0.2857142857142857,-0.26433227837367457,0.6446727863200638,1.611681965800159,0.38084205679362393
ema50_dist>=-0.00668662 AND spy_strength<=0.079561,85,0.5058823529411764,0.3242719494383439,1.654941871016606,1.616454850760406,39,0.38461538461538464,-0.04715285232634868,0.919993492945642,1.4719895887130272,45,0.35555555555555557,-0.11327358987199282,0.8132094485140426,1.4739421254317022,0.37990009938274977
ema50_dist>=0.00165905 AND body_pct<=0.707092,98,0.5102040816326531,0.2728736573386111,1.5331360489165664,1.4718106069599035,63,0.38095238095238093,-0.01524795823720952,0.9757585373790761,1.585607623240999,35,0.45714285714285713,0.05819752960728336,1.1106743977961018,1.3189258473828707,0.37942758512866
atr_pct>=0.0262339 AND body_pct<=0.707092,66,0.5454545454545454,0.40686536393595674,1.9059792125063866,1.5883160104219889,55,0.38181818181818183,-0.030977249518276274,0.9485373324526206,1.5357271096851954,39,0.358974358974359,-0.1683825839410203,0.7081607037916745,1.2645726853422758,0.3787204568663542
atr_pct>=0.0208043 AND lower_wick>=0.136428,97,0.5257731958762887,0.31571903509496957,1.6598789012346407,1.4971456756234014,61,0.3770491803278688,0.014032331204165518,1.0229426176562837,1.6900791074321209,49,0.3469387755102041,-0.2055380802500566,0.6627210029780438,1.2474748291351414,0.3784524134482854
rs63<=0.709861 AND body_pct<=0.707092,105,0.5047619047619047,0.2502647259301574,1.5092406147014201,1.480764376688186,54,0.3888888888888889,-0.11092684503393098,0.814919311591265,1.2805874896434164,31,0.3225806451612903,-0.20441192666763977,0.7160998891195993,1.5038097671511585,0.37779620438549577
lower_wick<=0.478698 AND close_location<=0.887837,129,0.5193798449612403,0.3064242246200135,1.6448310281066914,1.522082443919625,73,0.3835616438356164,-0.06672561696894613,0.894957650516689,1.43832479547325,43,0.4186046511627907,0.051753183890268374,1.1045681141268429,1.5341223807317264,0.3768890821387218
ema20_dist<=-0.00500608 AND vol_ratio<=0.964122,71,0.5070422535211268,0.29414676268797574,1.5761339025781926,1.532352405284354,37,0.3783783783783784,-0.03535065876076247,0.9440537033439952,1.5509453697794209,23,0.43478260869565216,-0.10238907757361618,0.7641070878914052,0.9933392142588269,0.37484331250230213
lower_wick>=0.136428 AND stop_pct>=0.0518014,60,0.5,0.27530973580899976,1.5638102781292758,1.5638102781292758,48,0.375,-0.005714372999741199,0.9905066086288502,1.6508443477147505,34,0.3235294117647059,-0.2993901884954205,0.5110966449334168,1.0686566212244166,0.3744285627000259
vol_ratio<=0.964122 AND spy_strength<=0.079561,63,0.5238095238095238,0.29541381596294397,1.6304437192418375,1.482221562947125,21,0.38095238095238093,-0.07097450163767911,0.8824714280064446,1.4340160705104725,38,0.2894736842105263,-0.33923054002934594,0.5290029787153244,1.2984618568467055,0.37385493078861304
ema50_dist>=0.0117799 AND body_pct>=0.544288,67,0.5074626865671642,0.2656527790996139,1.50938283439867,1.4649892216222384,32,0.375,-0.033674011270763776,0.9484108120555919,1.58068468675932,25,0.4,0.011183158647484766,1.025337040256652,1.5380055603849778,0.3716325988729236
body_pct<=0.707092 AND stop_pct>=0.0312661,129,0.5116279069767442,0.27381598003229823,1.5519742011318072,1.4814299192621796,74,0.3783783783783784,-0.07332420051659355,0.8812564981778431,1.4477785327207422,50,0.38,-0.09558259779025441,0.8340335221801257,1.3607915361886262,0.37104595832671905
mom126>=0.124227 AND body_pct<=0.544288,63,0.5238095238095238,0.2894041992299165,1.5559660283078065,1.4145145711889149,33,0.36363636363636365,0.04253318361281309,1.0700124528709059,1.8725217925240853,24,0.4166666666666667,-0.009326196084253863,0.9828572054659221,1.3760000876522909,0.36788968199764494
lower_wick>=0.136428 AND stop_pct>=0.0312661,128,0.5234375,0.32001885163224314,1.6562914497631351,1.5079668423216603,68,0.36764705882352944,-0.0168800527626837,0.9729072949090121,1.6734005472435007,51,0.35294117647058826,-0.17609060764510936,0.7072497517843059,1.2966245449378944,0.36595905354726105
rs63<=0.709861 AND close_location<=0.887837,106,0.5094339622641509,0.23158207418610385,1.4639968261049683,1.4097747214344138,56,0.375,-0.09251769019404488,0.8528221777861256,1.4213702963102095,29,0.3793103448275862,-0.1121497935180247,0.8268315741822878,1.3529971213891983,0.3657482309805955
ema20_dist<=-0.00500608 AND body_pct<=0.707092,70,0.5285714285714286,0.3235279592003506,1.6705947682025888,1.4899899283969036,37,0.3783783783783784,-0.13383720781511185,0.7888872532889123,1.2960290589746415,26,0.4230769230769231,-0.14370827642624365,0.7635108719215706,1.0411511889839602,0.3649946575968672
body_pct<=0.707092 AND lower_wick<=0.478698,112,0.5357142857142857,0.36072239886451735,1.7836300541326213,1.545812713581605,66,0.3787878787878788,-0.14014546843489298,0.7813132443878638,1.2813537207960968,41,0.4634146341463415,0.05088812228066123,1.0952612640536112,1.2681972531147079,0.3647733319443895
body_pct<=0.544288 AND stop_pct>=0.0312661,85,0.5411764705882353,0.38217185832921186,1.8378199319111888,1.5581516814029643,49,0.3673469387755102,-0.03771352756667501,0.9386328247706572,1.6165343093272428,32,0.375,-0.11609869373336082,0.8045701923585479,1.34095032059758,0.3635755860188427
rs63<=0.559554 AND atr_pct>=0.0177109,82,0.5121951219512195,0.25321723828027226,1.5228098359228095,1.4502950818312472,32,0.375,-0.12517795078995866,0.7856720418393504,1.309453403065584,33,0.30303030303030304,-0.20004410616681714,0.7043773317320657,1.620067862983751,0.36248220492100414
body_pct<=0.707092 AND close_location>=0.828223,76,0.5263157894736842,0.32811003240112857,1.6812853607785823,1.5131568247007239,35,0.37142857142857144,-0.09612184800713235,0.8416409803344911,1.4243155051814465,30,0.3,-0.30335812268640516,0.529385122478066,1.2352319524488207,0.3618163866278582
