ticker,signal_date,pa,osc,rsi14,mom21,mom63,mom126,rs63,atr_pct,ema20_dist,ema50_dist,vol_ratio,body_pct,lower_wick,close_location,spy_strength,qqq_strength,stop_pct,entry_date,exit_date,r,planned_rr,status
LNC,2024-08-15,4,2,48.96511333799325,-0.064368415191202,0.0385351980399375,0.1595086985369291,0.5589171974522293,0.035140186785719,0.0009181534973121,-0.0059524757403686,0.8661800802607826,0.5578950115846251,0.1684207567550185,0.7263157683396436,0.0930495279949565,0.0932023291271084,0.0984270799203375,2024-08-16,2024-09-27,0.2315215820291212,1.861537141141535,time
LLY,2023-10-05,5,2,45.87101705897356,-0.0329852453726789,0.2003199140717093,0.5019108768289489,0.963258785942492,0.0223608799623678,-0.0139403132964439,0.0144239152891865,0.9902176284041144,0.7291085180078685,0.1772259026353253,0.9063344206431938,0.0038905319195097,0.0490136138966483,0.0526485148931721,2023-10-06,2023-10-11,1.876445098222072,1.914432874402619,target
MRK,2024-03-08,4,1,44.44099095869187,-0.0311444902850308,0.1776412609769284,0.1602952388815435,0.6805111821086262,0.0153629942450723,-0.0144265934599697,0.0163141461153852,1.4032839533157755,0.1363617097521194,0.5909110175206099,0.7272727272727294,0.1222460443683126,0.1407606393807889,0.0223003280414984,2024-03-11,2024-03-11,-1.089684779357425,1.7767161744121915,stop
ABT,2024-03-27,4,2,45.325846942621126,-0.0495812236102898,0.0439276641347112,0.1915145895260026,0.4392971246006389,0.0185928204917744,-0.0101724595262473,-0.0053900482903765,1.1780343367907813,0.8409136228466394,0.0340896283259513,0.8750032511725908,0.1320280547094188,0.1368253582720751,0.0386738989379691,2024-03-28,2024-04-16,-1.0517144651799368,1.7694225516269422,stop
VRTX,2024-03-26,4,2,51.68075537908427,-0.034649855011939,0.0325971411599705,0.1933155828315893,0.4361022364217252,0.0167346835213009,0.0051886033831358,0.0070389938965862,0.9180997917791316,0.2302742025741466,0.5373173175778556,0.7675915201520022,0.1240855609290985,0.1345264187462396,0.0333815525388721,2024-03-27,2024-04-04,-1.0599133308036237,1.843016084256449,stop
CI,2024-05-31,4,3,53.37882905991777,-0.0351642682062515,0.0393396349057264,0.3226504760052975,0.5654952076677316,0.0171066988421675,0.0125445981665703,0.0049411959678471,2.1205326921098093,0.8858425536263398,0.1103508820824373,0.996193435708777,0.0941687425478303,0.101477621973451,0.0349064590279381,2024-06-03,2024-07-01,-1.0572959863502411,1.957316056261028,stop
CAT,2024-04-29,4,2,45.90292572519183,-0.0419039739165093,0.1577085267470106,0.4548595614430013,0.8242811501597445,0.0275530142820072,-0.0178443606955008,0.0103972276815509,0.8413230089095618,0.8350036997631318,0.0,0.8350036997631318,0.0814859069992186,0.0830992436972657,0.0509012021144159,2024-04-30,2024-05-02,-1.039291802883248,1.7946070287145297,stop
IR,2024-05-07,4,3,45.52972022878953,-0.0442506088774152,0.0796491656798263,0.3753916458177067,0.5830670926517572,0.0258047155227495,-0.0144164855171233,-0.0039882865094996,1.1110697300256605,0.5042727797358368,0.3205122771095771,0.824785056845414,0.0914833429990771,0.09691636118793,0.0443932211074766,2024-05-08,2024-05-22,1.4723802279465557,1.517432151418339,target
CHRW,2025-10-14,4,3,45.32881704279952,-0.0396938052124294,0.3130867227153018,0.4013639400392677,0.9076433121019108,0.024113758571336,-0.0195780883254532,0.0188110055171235,0.878737574079621,0.7995544710915968,0.1670376575578515,0.9665921286494484,0.0878764437730308,0.1101538182317813,0.0425324791643304,2025-10-15,2025-10-30,3.7495619007169334,1.5514906389037586,target
ODFL,2023-09-28,4,3,47.870279492641565,-0.0499695267946541,0.0816314814072891,0.2280225585156163,0.8210862619808307,0.0259350094205102,-0.0070782795495992,0.0093218189787631,1.1810336010825355,0.550725100619687,0.2053133093189329,0.75603840993862,0.013672043856884,0.0496448893262728,0.0351050131776068,2023-09-29,2023-10-19,-1.0569719199329564,1.7688898807835332,stop
ODFL,2026-07-09,5,2,54.82175729464913,-0.08566450295085,0.0896558964176159,0.3409053374466504,0.5955414012738853,0.033575825768436,0.0192914991495976,0.0351893189656924,0.8541354482657798,0.7453427451456127,0.0,0.7453427451456127,0.0892503893183587,0.1298234179372086,0.0648421103990386,2026-07-10,2026-07-10,0.0549974672556367,1.6623069438101126,time
PNR,2025-11-04,4,2,43.09679622801154,-0.0412976840931594,0.0475143719776971,0.1757466499145914,0.5748407643312102,0.0237658229449136,-0.0119564273653997,-0.0097266474239695,0.995878809836511,0.4780497063617912,0.3756075594161495,0.8536572657779408,0.0925326884804067,0.1264578962308911,0.0311114129805655,2025-11-05,2025-11-17,-1.0642850905309045,1.9384326782614487,stop
FBIN,2024-11-25,4,2,53.65595203451431,-0.0499791352772607,0.0241777001192049,0.1880743695118945,0.3646496815286624,0.0285490591300088,0.0286341548727593,0.0019633615436471,1.3558936618844837,0.6324435511286647,0.1683776657825764,0.8008212169112411,0.105753333265036,0.0971344972775805,0.085194960362635,2024-11-26,2024-12-18,-1.0234755669993498,1.521026185030702,stop
UNP,2024-03-28,4,2,48.61067696062374,-0.0317337534677458,0.0056495064944543,0.2281908119814859,0.3210862619808307,0.0147678800008017,-0.0022141090740942,0.0037977341665789,0.9695100035941056,0.0236211484972469,0.649605613326838,0.6732267618240849,0.1303290305199282,0.1332106897915259,0.0218459561166624,2024-04-01,2024-04-04,-1.0915501243946266,1.9663284099507128,stop
WAB,2025-01-13,6,2,47.04189319438487,-0.0543697632523451,0.0435994439960496,0.1805664365256736,0.6831210191082803,0.0202733622590083,-0.0047926865824141,-0.0044229872518715,0.911788483445412,0.9745201263464782,0.0,0.9745201263464782,0.049960318078692,0.0610186597927466,0.0349716180286674,2025-01-14,2025-01-22,1.9357160571972016,1.9533226088790796,target
FCX,2023-08-29,5,2,49.654689675693795,-0.099888211090353,0.1784573164209697,-0.0118067467596842,0.8012820512820513,0.0291443257530014,0.0031270952596778,0.0005731671715429,0.9764600453468676,0.867546824711121,0.112583935852544,0.980130760563665,0.0691366139608455,0.1180337416671029,0.0615395506187004,2023-08-30,2023-09-21,-1.0324994248396775,1.7779865010049791,stop
FCX,2026-03-11,4,1,46.62182248750293,-0.0325420626320782,0.3709631936143385,0.410677151274512,0.9538216560509554,0.0525164191312639,-0.0292627651703063,0.0221158605617353,0.9784311661630688,0.1069764553503314,0.7860470892993371,0.8930235446496685,0.0323879237761874,0.0365154722903913,0.0900920952183673,2026-03-12,2026-03-18,-1.0221995059072868,1.603689316124555,stop
NUE,2023-03-31,4,2,49.455245345413495,-0.1182314723066203,0.16050672896044,0.4777151462162758,0.7736757624398074,0.0330924177555898,0.0067112170234975,-0.0075908320326415,0.9439050985308604,0.6854571057290458,0.1602394309440029,0.8456965366730487,0.0324229390511077,0.0786870008689863,0.1014394225425994,2023-04-03,2023-05-10,-1.01971620056453,1.765788837268111,stop
STLD,2024-01-22,4,2,50.88435692871227,-0.060677747380441,0.16771395683182,0.1595371952952382,0.5638977635782748,0.0247871557654664,0.0035639750154008,0.0117530493958633,2.0047995353316113,0.9641783498674524,0.0,0.9641783498674524,0.1019897890075904,0.152002433368223,0.0602003571826444,2024-01-23,2024-02-23,1.5507456875878909,1.5839680818326975,target
IRM,2024-04-22,6,2,45.99720409127783,-0.0627702114115575,0.139480632176463,0.2922230779624941,0.8115015974440895,0.0200365779406165,-0.0106735480905295,0.0047235314587543,0.8290851150487631,0.4098356555019128,0.4918015358831326,0.9016371913850454,0.0636052545574021,0.0520753366888679,0.0367810892460904,2024-04-23,2024-05-15,1.858551178209975,1.7614046456792625,target
DLR,2026-06-15,4,2,47.1371370171956,-0.0347811873867814,0.0269395215668972,0.1893981310392651,0.4713375796178344,0.0228164469376739,-0.0056749389583987,-0.0092162837957534,1.3587764705882353,0.0178564130044822,0.407736567953824,0.4255929809583063,0.1056114265517178,0.1869623728180831,0.0527885916007711,2026-06-16,2026-07-01,-1.0378869740478316,1.935108667219798,stop
